tag,page,page_width,page_height,text,x0,x1,top,doctop,bottom,upright,direction
,0,612,1008,RÈGLEMENT,310.97,397.328,60.548400000000015,60.548400000000015,74.58839999999998,True,1
,0,612,1008,1282,400.75,431.23696,60.548400000000015,60.548400000000015,74.58839999999998,True,1
,0,612,1008,décrétant,229.13,275.03432,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,un,278.43464,290.71112,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,emprunt,294.02312,334.40743999999995,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,de,337.80776,350.08423999999997,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,166,353.47,371.84832,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,000,375.19,393.5716,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,$,396.91,403.04824,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,pour,406.37128,428.4292,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,la,431.83,440.36392,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,réalisation,443.71,493.75432,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,de,497.20984,509.48632,90.10799999999995,90.10799999999995,101.14799999999991,True,1
,0,612,1008,travaux,229.13,265.2308,101.57839999999999,101.57839999999999,112.61839999999995,True,1
,0,612,1008,de,269.77927999999997,282.05575999999996,101.57839999999999,101.57839999999999,112.61839999999995,True,1
,0,612,1008,réfection,286.69256,328.81016,101.57839999999999,101.57839999999999,112.61839999999995,True,1
,0,612,1008,de,333.44696,345.72344,101.57839999999999,101.57839999999999,112.61839999999995,True,1
,0,612,1008,l’égout,350.11735999999996,382.57496,101.57839999999999,101.57839999999999,112.61839999999995,True,1
,0,612,1008,sanitaire,387.17864,428.82151999999996,101.57839999999999,101.57839999999999,112.61839999999995,True,1
,0,612,1008,sur,433.51,448.84455999999994,102.84799999999996,102.84799999999996,113.88799999999992,True,1
,0,612,1008,la,453.43,461.96392000000003,102.84799999999996,102.84799999999996,113.88799999999992,True,1
,0,612,1008,rue,466.49032,482.36584,102.84799999999996,102.84799999999996,113.88799999999992,True,1
,0,612,1008,et,487.00264,496.21000000000004,102.84799999999996,102.84799999999996,113.88799999999992,True,1
,0,612,1008,le,500.7916,509.32552,102.84799999999996,102.84799999999996,113.88799999999992,True,1
,0,612,1008,croissant,229.13,273.2348,115.44799999999998,115.44799999999998,126.48799999999994,True,1
,0,612,1008,Chantovent,277.95992,334.18663999999995,115.44799999999998,115.44799999999998,126.48799999999994,True,1
,0,612,1008,et,338.95,348.15736,115.44799999999998,115.44799999999998,126.48799999999994,True,1
,0,612,1008,pour,352.87,374.92792,115.44799999999998,115.44799999999998,126.48799999999994,True,1
,0,612,1008,autoriser,379.61992,422.41096,115.44799999999998,115.44799999999998,126.48799999999994,True,1
,0,612,1008,une,427.10296,445.48456,115.44799999999998,115.44799999999998,126.48799999999994,True,1
,0,612,1008,dépense,450.25383999999997,492.39351999999997,115.44799999999998,115.44799999999998,126.48799999999994,True,1
,0,612,1008,ne,497.16279999999995,509.43927999999994,115.44799999999998,115.44799999999998,126.48799999999994,True,1
,0,612,1008,devant,229.13,262.0844,128.168,128.168,139.20799999999997,True,1
,0,612,1008,pas,265.24183999999997,283.00519999999995,128.168,128.168,139.20799999999997,True,1
,0,612,1008,excéder,286.11848,325.21111999999994,128.168,128.168,139.20799999999997,True,1
,0,612,1008,166,328.37,346.7516,128.168,128.168,139.20799999999997,True,1
,0,612,1008,000,349.63,368.00831999999997,128.168,128.168,139.20799999999997,True,1
,0,612,1008,$,371.11,377.24824,128.168,128.168,139.20799999999997,True,1
,0,612,1008,Séance,87.744,125.10336,166.56799999999998,166.56799999999998,177.60799999999995,True,1
,0,612,1008,ordinaire,129.98304,172.82927999999998,166.56799999999998,166.56799999999998,177.60799999999995,True,1
