tag,page,page_width,page_height,text,x0,x1,top,doctop,bottom,upright,direction
,0,603.84,995.16,RÈGLEMENT,305.11,391.47004000000004,78.6884,78.6884,92.72839999999997,True,1
,0,603.84,995.16,1326,395.02,425.50696,78.6884,78.6884,92.72839999999997,True,1
,0,603.84,995.16,créant,230.33,261.01016,107.09839999999997,107.09839999999997,118.13839999999993,True,1
,0,603.84,995.16,une,264.14552000000003,282.52712,107.09839999999997,107.09839999999997,118.13839999999993,True,1
,0,603.84,995.16,réserve,285.59624,322.46984,107.09839999999997,107.09839999999997,118.13839999999993,True,1
,0,603.84,995.16,financière,325.55,373.16552,107.09839999999997,107.09839999999997,118.13839999999993,True,1
,0,603.84,995.16,pour,376.40024,398.45815999999996,107.09839999999997,107.09839999999997,118.13839999999993,True,1
,0,603.84,995.16,les,401.58248000000003,415.6364,107.09839999999997,107.09839999999997,118.13839999999993,True,1
,0,603.84,995.16,dépenses,418.84904,466.61911999999995,107.09839999999997,107.09839999999997,118.13839999999993,True,1
,0,603.84,995.16,liées,469.61096,492.16567999999995,107.09839999999997,107.09839999999997,118.13839999999993,True,1
,0,603.84,995.16,à,495.38936,501.5276,107.09839999999997,107.09839999999997,118.13839999999993,True,1
,0,603.84,995.16,la,230.33,238.86392,119.69839999999999,119.69839999999999,130.73839999999996,True,1
,0,603.84,995.16,tenue,241.93304,269.59928,119.69839999999999,119.69839999999999,130.73839999999996,True,1
,0,603.84,995.16,des,272.67944,290.4428,119.69839999999999,119.69839999999999,130.73839999999996,True,1
,0,603.84,995.16,élections,293.43464,336.89912,119.69839999999999,119.69839999999999,130.73839999999996,True,1
,0,603.84,995.16,municipales,339.86888,397.83992,119.69839999999999,119.69839999999999,130.73839999999996,True,1
,0,603.84,995.16,Séance,113.42,150.77936,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,ordinaire,155.05184,197.89808,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,du,202.06016,214.33664,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,conseil,218.48767999999998,252.69656,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,"municipal,",256.94696,306.43928,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,tenue,310.75,338.38312,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,publiquement,342.55,408.514,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,le,412.85272,421.38664,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,19,425.62,437.89648,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,septembre,442.04752,493.97968,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,2022,498.24,522.75984,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,à,526.91088,533.04912,170.8184,170.8184,181.85839999999996,True,1
,0,603.84,995.16,"19h,",113.42,134.87072,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,dans,139.92704,163.82864,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,la,168.8408,177.37471999999997,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,salle,182.38687999999996,204.96367999999995,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,du,209.97583999999995,222.25231999999994,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,conseil,227.25343999999996,261.38911999999993,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,municipal,266.36816,312.84655999999995,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,située,317.82559999999995,347.23616,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,au,352.24832,364.52479999999997,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,"1386,",369.52592,397.08176,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,rue,402.16015999999996,418.1460799999999,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,"Dumouchel,",423.02575999999993,481.8448,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,à,486.9232,493.06144,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,Sainte-,498.0736,532.9963200000001,183.41840000000002,183.41840000000002,194.45839999999998,True,1
,0,603.84,995.16,"Adèle,",113.42,144.56912,196.13840000000005,196.13840000000005,207.1784,True,1
,0,603.84,995.16,lieu,149.42,166.48783999999998,196.13840000000005,196.13840000000005,207.1784,True,1
,0,603.84,995.16,ordinaire,171.24607999999998,213.95983999999999,196.13840000000005,196.13840000000005,207.1784,True,1
,0,603.84,995.16,des,218.60768,236.2496,196.13840000000005,196.13840000000005,207.1784,True,1
,0,603.84,995.16,séances,241.04095999999998,281.97727999999995,196.13840000000005,196.13840000000005,207.1784,True,1
,0,603.84,995.16,à,286.75,292.88824,196.13840000000005,196.13840000000005,207.1784,True,1
,0,603.84,995.16,laquelle,297.53607999999997,335.34808,196.13840000000005,196.13840000000005,207.1784,True,1
,0,603.84,995.16,sont,340.15,360.87208,196.13840000000005,196.13840000000005,207.1784,True,1
,0,603.84,995.16,présents,365.59,407.818,196.13840000000005,196.13840000000005,207.1784,True,1
,0,603.84,995.16,les,412.54,426.59392,196.13840000000005,196.13840000000005,207.1784,True,1
