sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,B-Tete,3,3,612,1008,TimesNewRomanPSMT,#000,295,301,37,49,2053,,Artifact,
O,B-Liste,f.,3,612,1008,ArialMT,#000,142,148,77,88,2094,1,P,Document;P
O,I-Liste,Tout,3,612,1008,ArialMT,#000,157,179,77,88,2094,1,P,Document;P
O,I-Liste,autre,3,612,1008,ArialMT,#000,187,212,77,88,2094,1,P,Document;P
O,I-Liste,document,3,612,1008,ArialMT,#000,221,269,77,88,2094,1,P,Document;P
O,I-Liste,ou,3,612,1008,ArialMT,#000,278,290,77,88,2094,1,P,Document;P
O,I-Liste,information,3,612,1008,ArialMT,#000,299,353,77,88,2094,1,P,Document;P
O,I-Liste,"nécessaire,",3,612,1008,ArialMT,#000,362,418,77,88,2094,1,P,Document;P
O,I-Liste,demandée,3,612,1008,ArialMT,#000,427,479,77,88,2094,1,P,Document;P
O,I-Liste,par,3,612,1008,ArialMT,#000,488,504,77,88,2094,1,P,Document;P
O,I-Liste,un,3,612,1008,ArialMT,#000,512,525,77,88,2094,1,P,Document;P
O,I-Liste,"fonctionnaire,",3,612,1008,ArialMT,#000,142,208,90,101,2106,1,P,Document;P
O,I-Liste,le,3,612,1008,ArialMT,#000,215,224,90,101,2106,1,P,Document;P
O,I-Liste,Comité,3,612,1008,ArialMT,#000,231,266,90,101,2106,1,P,Document;P
O,I-Liste,consultatif,3,612,1008,ArialMT,#000,273,322,90,101,2106,1,P,Document;P
O,I-Liste,d’urbanisme,3,612,1008,ArialMT,#000,330,390,90,101,2106,1,P,Document;P
O,I-Liste,(CCU),3,612,1008,ArialMT,#000,397,428,90,101,2106,1,P,Document;P
O,I-Liste,ou,3,612,1008,ArialMT,#000,435,447,90,101,2106,1,P,Document;P
O,I-Liste,le,3,612,1008,ArialMT,#000,455,463,90,101,2106,1,P,Document;P
O,I-Liste,Comité,3,612,1008,ArialMT,#000,470,505,90,101,2106,1,P,Document;P
O,I-Liste,de,3,612,1008,ArialMT,#000,513,525,90,101,2106,1,P,Document;P
O,I-Liste,démolition,3,612,1008,ArialMT,#000,142,192,103,114,2119,1,P,Document;P
O,I-Liste,permettant,3,612,1008,ArialMT,#000,196,249,103,114,2119,1,P,Document;P
O,I-Liste,la,3,612,1008,ArialMT,#000,253,262,103,114,2119,1,P,Document;P
O,I-Liste,bonne,3,612,1008,ArialMT,#000,267,297,103,114,2119,1,P,Document;P
O,I-Liste,compréhension,3,612,1008,ArialMT,#000,302,377,103,114,2119,1,P,Document;P
O,I-Liste,du,3,612,1008,ArialMT,#000,381,393,103,114,2119,1,P,Document;P
O,I-Liste,projet,3,612,1008,ArialMT,#000,398,425,103,114,2119,1,P,Document;P
O,I-Liste,proposé,3,612,1008,ArialMT,#000,430,470,103,114,2119,1,P,Document;P
O,I-Liste,ou,3,612,1008,ArialMT,#000,474,486,103,114,2119,1,P,Document;P
O,I-Liste,de,3,612,1008,ArialMT,#000,491,503,103,114,2119,1,P,Document;P
O,I-Liste,ses,3,612,1008,ArialMT,#000,508,525,103,114,2119,1,P,Document;P
O,I-Liste,impacts,3,612,1008,ArialMT,#000,142,180,115,126,2131,1,P,Document;P
O,I-Liste,sur,3,612,1008,ArialMT,#000,183,198,115,126,2131,1,P,Document;P
O,I-Liste,le,3,612,1008,ArialMT,#000,201,210,115,126,2131,1,P,Document;P
O,I-Liste,milieu;,3,612,1008,ArialMT,#000,213,244,115,126,2131,1,P,Document;P
O,B-Liste,7.,3,612,1008,ArialMT,#000,124,133,128,139,2144,2,P,Document;L;LI;LBody
O,I-Liste,L’échéancier,3,612,1008,ArialMT,#000,142,204,128,139,2144,2,P,Document;L;LI;LBody
O,I-Liste,et,3,612,1008,ArialMT,#000,207,217,128,139,2144,2,P,Document;L;LI;LBody
O,I-Liste,le,3,612,1008,ArialMT,#000,220,228,128,139,2144,2,P,Document;L;LI;LBody
O,I-Liste,coût,3,612,1008,ArialMT,#000,231,252,128,139,2144,2,P,Document;L;LI;LBody
O,I-Liste,probable,3,612,1008,ArialMT,#000,255,298,128,139,2144,2,P,Document;L;LI;LBody
O,I-Liste,des,3,612,1008,ArialMT,#000,301,319,128,139,2144,2,P,Document;L;LI;LBody
O,I-Liste,travaux,3,612,1008,ArialMT,#000,322,358,128,139,2144,2,P,Document;L;LI;LBody
O,I-Liste,de,3,612,1008,ArialMT,#000,361,373,128,139,2144,2,P,Document;L;LI;LBody
O,I-Liste,démolition;,3,612,1008,ArialMT,#000,376,429,128,139,2144,2,P,Document;L;LI;LBody
O,B-Liste,8.,3,612,1008,ArialMT,#000,124,133,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,Dans,3,612,1008,ArialMT,#000,142,168,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,le,3,612,1008,ArialMT,#000,172,181,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,cas,3,612,1008,ArialMT,#000,185,202,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,d’un,3,612,1008,ArialMT,#000,207,228,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,immeuble,3,612,1008,ArialMT,#000,232,280,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,comprenant,3,612,1008,ArialMT,#000,284,342,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,un,3,612,1008,ArialMT,#000,347,359,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,ou,3,612,1008,ArialMT,#000,364,376,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,plusieurs,3,612,1008,ArialMT,#000,381,425,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,"logements,",3,612,1008,ArialMT,#000,429,483,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,le,3,612,1008,ArialMT,#000,488,496,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,loyer,3,612,1008,ArialMT,#000,501,525,141,152,2157,3,P,Document;L;LI;LBody
O,I-Liste,mensuel,3,612,1008,ArialMT,#000,142,184,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,des,3,612,1008,ArialMT,#000,187,205,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,logements,3,612,1008,ArialMT,#000,208,259,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,prévus,3,612,1008,ArialMT,#000,262,295,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,d’être,3,612,1008,ArialMT,#000,299,326,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,détruit,3,612,1008,ArialMT,#000,330,360,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,et,3,612,1008,ArialMT,#000,364,373,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,le,3,612,1008,ArialMT,#000,376,385,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,loyer,3,612,1008,ArialMT,#000,388,412,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,projeté,3,612,1008,ArialMT,#000,416,449,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,des,3,612,1008,ArialMT,#000,453,470,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,logements,3,612,1008,ArialMT,#000,474,524,153,164,2169,3,P,Document;L;LI;LBody
O,I-Liste,de,3,612,1008,ArialMT,#000,142,154,166,177,2182,3,P,Document;L;LI;LBody
O,I-Liste,"remplacement,",3,612,1008,ArialMT,#000,157,230,166,177,2182,3,P,Document;L;LI;LBody
O,I-Liste,le,3,612,1008,ArialMT,#000,233,242,166,177,2182,3,P,Document;L;LI;LBody
O,I-Liste,cas,3,612,1008,ArialMT,#000,245,262,166,177,2182,3,P,Document;L;LI;LBody
O,I-Liste,échéant;,3,612,1008,ArialMT,#000,265,307,166,177,2182,3,P,Document;L;LI;LBody
O,B-Liste,9.,3,612,1008,ArialMT,#000,124,133,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,Dans,3,612,1008,ArialMT,#000,142,168,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,le,3,612,1008,ArialMT,#000,172,181,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,cas,3,612,1008,ArialMT,#000,185,202,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,d’un,3,612,1008,ArialMT,#000,207,228,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,immeuble,3,612,1008,ArialMT,#000,232,280,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,visé,3,612,1008,ArialMT,#000,284,304,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,aux,3,612,1008,ArialMT,#000,308,326,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,alinéas,3,612,1008,ArialMT,#000,331,366,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,1,3,612,1008,ArialMT,#000,370,376,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,et,3,612,1008,ArialMT,#000,381,390,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,2,3,612,1008,ArialMT,#000,394,401,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,de,3,612,1008,ArialMT,#000,405,417,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,l’article,3,612,1008,ArialMT,#000,422,456,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,"5,",3,612,1008,ArialMT,#000,461,470,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,une,3,612,1008,ArialMT,#000,474,493,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,étude,3,612,1008,ArialMT,#000,497,525,178,190,2195,4,P,Document;L;LI;LBody
O,I-Liste,patrimoniale,3,612,1008,ArialMT,#000,142,202,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,réalisée,3,612,1008,ArialMT,#000,206,245,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,par,3,612,1008,ArialMT,#000,249,265,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,un,3,612,1008,ArialMT,#000,270,282,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,expert,3,612,1008,ArialMT,#000,287,317,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,en,3,612,1008,ArialMT,#000,322,334,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,la,3,612,1008,ArialMT,#000,339,347,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,matière,3,612,1008,ArialMT,#000,352,388,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,ainsi,3,612,1008,ArialMT,#000,393,416,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,qu’une,3,612,1008,ArialMT,#000,420,453,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,évaluation,3,612,1008,ArialMT,#000,458,508,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,de,3,612,1008,ArialMT,#000,512,525,191,202,2207,4,P,Document;L;LI;LBody
O,I-Liste,l’état,3,612,1008,ArialMT,#000,142,165,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,du,3,612,1008,ArialMT,#000,173,185,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,bâtiment,3,612,1008,ArialMT,#000,193,235,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,préparé,3,612,1008,ArialMT,#000,243,281,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,par,3,612,1008,ArialMT,#000,289,304,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,un,3,612,1008,ArialMT,#000,312,324,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,ingénieur,3,612,1008,ArialMT,#000,332,377,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,en,3,612,1008,ArialMT,#000,385,397,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,structure,3,612,1008,ArialMT,#000,405,448,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,identifiant,3,612,1008,ArialMT,#000,456,503,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,les,3,612,1008,ArialMT,#000,511,525,204,215,2220,4,P,Document;L;LI;LBody
O,I-Liste,défaillances,3,612,1008,ArialMT,#000,142,200,216,227,2233,4,P,Document;L;LI;LBody
O,I-Liste,existantes,3,612,1008,ArialMT,#000,203,253,216,227,2233,4,P,Document;L;LI;LBody
O,I-Liste,de,3,612,1008,ArialMT,#000,256,268,216,227,2233,4,P,Document;L;LI;LBody
O,I-Liste,la,3,612,1008,ArialMT,#000,271,280,216,227,2233,4,P,Document;L;LI;LBody
O,I-Liste,construction;,3,612,1008,ArialMT,#000,283,345,216,227,2233,4,P,Document;L;LI;LBody
O,B-Liste,10.,3,612,1008,ArialMT,#000,124,139,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,Le,3,612,1008,ArialMT,#000,142,154,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,paiement,3,612,1008,ArialMT,#000,159,204,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,de,3,612,1008,ArialMT,#000,208,221,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,frais,3,612,1008,ArialMT,#000,225,246,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,de,3,612,1008,ArialMT,#000,250,263,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,150,3,612,1008,ArialMT,#000,267,286,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,"$,",3,612,1008,ArialMT,#000,289,298,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,lequel,3,612,1008,ArialMT,#000,302,332,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,sont,3,612,1008,ArialMT,#000,336,357,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,en,3,612,1008,ArialMT,#000,361,374,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,sus,3,612,1008,ArialMT,#000,378,395,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,de,3,612,1008,ArialMT,#000,400,412,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,la,3,612,1008,ArialMT,#000,416,425,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,tarification,3,612,1008,ArialMT,#000,429,479,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,de,3,612,1008,ArialMT,#000,484,496,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,base,3,612,1008,ArialMT,#000,501,524,230,241,2246,5,P,Document;L;LI;LBody
O,I-Liste,prévue,3,612,1008,ArialMT,#000,142,176,243,254,2259,5,P,Document;L;LI;LBody
O,I-Liste,au,3,612,1008,ArialMT,#000,179,191,243,254,2259,5,P,Document;L;LI;LBody
O,I-Liste,Règlement,3,612,1008,Arial-ItalicMT,#000,194,247,243,254,2259,5,P,Document;L;LI;LBody
O,I-Liste,sur,3,612,1008,Arial-ItalicMT,#000,250,265,243,254,2259,5,P,Document;L;LI;LBody
O,I-Liste,les,3,612,1008,Arial-ItalicMT,#000,269,283,243,254,2259,5,P,Document;L;LI;LBody
O,I-Liste,permis,3,612,1008,Arial-ItalicMT,#000,286,319,243,254,2259,5,P,Document;L;LI;LBody
O,I-Liste,et,3,612,1008,Arial-ItalicMT,#000,322,331,243,254,2259,5,P,Document;L;LI;LBody
O,I-Liste,certificats,3,612,1008,Arial-ItalicMT,#000,334,380,243,254,2259,5,P,Document;L;LI;LBody
O,I-Liste,1314-2021-PC.,3,612,1008,Arial-ItalicMT,#000,383,458,243,254,2259,5,P,Document;L;LI;LBody
