tag,page,page_width,page_height,text,x0,x1,top,doctop,bottom,upright,direction
,0,612,1008,RÈGLEMENT,310.97,397.33568,85.52840000000003,85.52840000000003,99.5684,True,1
,0,612,1008,1315,400.87,431.35696,85.52840000000003,85.52840000000003,99.5684,True,1
,0,612,1008,sur,303.77,319.10456,113.8184,113.8184,124.85839999999996,True,1
,0,612,1008,la,322.23992000000004,330.77384,113.8184,113.8184,124.85839999999996,True,1
,0,612,1008,gestion,333.91,369.33736000000005,113.8184,113.8184,124.85839999999996,True,1
,0,612,1008,contractuelle,372.41752,434.57272,113.8184,113.8184,124.85839999999996,True,1
,0,612,1008,Séance,87.744,125.10336,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,ordinaire,129.02256,171.8688,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,du,175.82,188.09647999999999,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,conseil,191.89424,226.02992,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,"municipal,",229.92703999999998,279.46952,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,tenue,283.466,311.09911999999997,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,exclusivement,314.93,384.60344,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,par,388.58888,404.3871199999999,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,vidéoconférence,408.37255999999996,489.15224,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,le,493.06,501.59392,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,4,505.42,511.55824,152.33839999999998,152.33839999999998,163.37839999999994,True,1
,0,612,1008,octobre,87.744,124.59552,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,2021,127.94,152.45983999999999,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,à,155.77184,161.91008,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,"19h,",165.23311999999999,186.68912,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,à,190.1,196.23824,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,laquelle,199.56127999999998,237.25184,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,sont,240.77,261.60248,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,présents,265.01,307.23799999999994,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,les,310.61,324.66392,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,membres,327.998,373.95752,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,du,377.28056000000004,389.55704000000003,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,conseil,392.86904,427.12615999999997,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,suivants,430.53752,470.8556,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,formant,474.20072,511.31719999999996,164.9384,164.9384,175.97839999999997,True,1
,0,612,1008,le,87.744,96.27792,177.65840000000003,177.65840000000003,188.6984,True,1
,0,612,1008,quorum,99.34703999999999,136.77264,177.65840000000003,177.65840000000003,188.6984,True,1
,0,612,1008,:,139.82,142.88912,177.65840000000003,177.65840000000003,188.6984,True,1
,0,612,1008,Monsieur,87.744,133.05216,202.85840000000007,202.85840000000007,213.89840000000004,True,1
,0,612,1008,Roch,136.19856,161.91071999999997,202.85840000000007,202.85840000000007,213.89840000000004,True,1
,0,612,1008,Bédard,164.86944,200.38511999999997,202.85840000000007,202.85840000000007,213.89840000000004,True,1
,0,612,1008,Conseiller,257.57,306.38216,202.85840000000007,202.85840000000007,213.89840000000004,True,1
,0,612,1008,du,309.51752,321.794,202.85840000000007,202.85840000000007,213.89840000000004,True,1
,0,612,1008,district,324.87416,356.60312,202.85840000000007,202.85840000000007,213.89840000000004,True,1
,0,612,1008,2,359.76056,365.8988,202.85840000000007,202.85840000000007,213.89840000000004,True,1
,0,612,1008,Monsieur,87.744,133.05216,215.5784,215.5784,226.61839999999995,True,1
,0,612,1008,Robert,136.19856,169.13088,215.5784,215.5784,226.61839999999995,True,1
,0,612,1008,Bélisle,172.17792,204.46992,215.5784,215.5784,226.61839999999995,True,1
,0,612,1008,Conseiller,257.57,306.37783999999994,215.5784,215.5784,226.61839999999995,True,1
,0,612,1008,du,309.5132,321.78968,215.5784,215.5784,226.61839999999995,True,1
,0,612,1008,district,324.86983999999995,356.5988,215.5784,215.5784,226.61839999999995,True,1
,0,612,1008,3,359.75624,365.89448,215.5784,215.5784,226.61839999999995,True,1
,0,612,1008,Monsieur,87.744,133.05216,228.1784,228.1784,239.21839999999997,True,1
,0,612,1008,Martin,136.08816,166.66895999999997,228.1784,228.1784,239.21839999999997,True,1
,0,612,1008,Jolicoeur,169.73807999999997,213.66623999999996,228.1784,228.1784,239.21839999999997,True,1
,0,612,1008,Conseiller,257.57,306.37783999999994,228.1784,228.1784,239.21839999999997,True,1
,0,612,1008,du,309.5132,321.78968,228.1784,228.1784,239.21839999999997,True,1
,0,612,1008,district,324.86983999999995,356.5988,228.1784,228.1784,239.21839999999997,True,1
,0,612,1008,4,359.75624,365.89448,228.1784,228.1784,239.21839999999997,True,1
,0,612,1008,Madame,87.744,130.68959999999998,240.89840000000004,240.89840000000004,251.9384,True,1
,0,612,1008,Frédérike,133.69248,180.13775999999996,240.89840000000004,240.89840000000004,251.9384,True,1
,0,612,1008,Cavezzali,183.20687999999996,230.81135999999998,240.89840000000004,240.89840000000004,251.9384,True,1
,0,612,1008,Conseillère,257.57,312.51608,240.89840000000004,240.89840000000004,251.9384,True,1
,0,612,1008,du,315.62935999999996,327.90584,240.89840000000004,240.89840000000004,251.9384,True,1
,0,612,1008,district,330.986,362.71495999999996,240.89840000000004,240.89840000000004,251.9384,True,1
,0,612,1008,5,365.87239999999997,372.01063999999997,240.89840000000004,240.89840000000004,251.9384,True,1
,0,612,1008,sous,87.744,111.02736,266.2184000000001,266.2184000000001,277.25840000000005,True,1
,0,612,1008,la,114.14064,122.67456,266.2184000000001,266.2184000000001,277.25840000000005,True,1
,0,612,1008,présidence,125.74368,179.56367999999998,266.2184000000001,266.2184000000001,277.25840000000005,True,1
,0,612,1008,de,182.64383999999998,194.92031999999998,266.2184000000001,266.2184000000001,277.25840000000005,True,1
,0,612,1008,madame,197.93,240.7652,266.2184000000001,266.2184000000001,277.25840000000005,True,1
,0,612,1008,la,243.87848,252.4124,266.2184000000001,266.2184000000001,277.25840000000005,True,1
,0,612,1008,mairesse,255.3932,300.02792,266.2184000000001,266.2184000000001,277.25840000000005,True,1
,0,612,1008,Nadine,303.09704,337.85096,266.2184000000001,266.2184000000001,277.25840000000005,True,1
,0,612,1008,Brière.,340.93111999999996,373.33912,266.2184000000001,266.2184000000001,277.25840000000005,True,1
,0,612,1008,Monsieur,87.744,133.06271999999998,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,le,136.20911999999998,144.74303999999998,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,conseiller,147.71279999999996,194.14592,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,Pierre,197.28127999999998,226.68079999999998,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,Lafond,229.65055999999998,263.38879999999995,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,est,266.45,281.17735999999996,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,absent,284.21,317.1644,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,pour,320.32183999999995,342.23623999999995,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,toute,345.27223999999995,369.88039999999995,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,la,372.85015999999996,381.38408,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,durée,384.4532,412.71559999999994,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,de,415.67431999999997,427.95079999999996,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,la,431.03095999999994,439.56487999999996,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,séance,442.53463999999997,477.97303999999997,291.4484,291.4484,302.48839999999996,True,1
,0,612,1008,ATTENDU,87.744,139.62096,316.76840000000004,316.76840000000004,327.8084,True,1
,0,612,1008,l’article,146.87424,181.06511999999998,316.76840000000004,316.76840000000004,327.8084,True,1
,0,612,1008,573.3.1.2,188.35152,234.51559999999998,316.76840000000004,316.76840000000004,327.8084,True,1
,0,612,1008,de,241.85,254.12648,316.76840000000004,316.76840000000004,327.8084,True,1
,0,612,1008,la,261.2804,269.81432,316.76840000000004,316.76840000000004,327.8084,True,1
,0,612,1008,Loi,277.13,291.82424,316.74631999999997,316.74631999999997,327.78632000000005,True,1
,0,612,1008,sur,299.07752,314.41207999999995,316.74631999999997,316.74631999999997,327.78632000000005,True,1
,0,612,1008,les,321.74264,335.65304,316.74631999999997,316.74631999999997,327.78632000000005,True,1
,0,612,1008,cités,342.96152,365.64871999999997,316.74631999999997,316.74631999999997,327.78632000000005,True,1
,0,612,1008,et,372.93512,381.99896,316.74631999999997,316.74631999999997,327.78632000000005,True,1
,0,612,1008,villes,389.35159999999996,413.71687999999995,316.74631999999997,316.74631999999997,327.78632000000005,True,1
,0,612,1008,prévoit,421.15,454.1044,316.76840000000004,316.76840000000004,327.8084,True,1
,0,612,1008,que,461.45703999999995,479.83863999999994,316.76840000000004,316.76840000000004,327.8084,True,1
,0,612,1008,toute,487.01464,511.6228,316.76840000000004,316.76840000000004,327.8084,True,1
,0,612,1008,municipalité,87.744,145.81439999999998,329.48840000000007,329.48840000000007,340.52840000000003,True,1
,0,612,1008,doit,148.88351999999998,166.6248,329.48840000000007,329.48840000000007,340.52840000000003,True,1
,0,612,1008,adopter,169.78224,207.07535999999996,329.48840000000007,329.48840000000007,340.52840000000003,True,1
,0,612,1008,un,209.97887999999998,222.25535999999997,329.48840000000007,329.48840000000007,340.52840000000003,True,1
,0,612,1008,règlement,225.33551999999997,274.23168,329.48840000000007,329.48840000000007,340.52840000000003,True,1
,0,612,1008,sur,277.27871999999996,292.61328,329.48840000000007,329.48840000000007,340.52840000000003,True,1
,0,612,1008,la,295.6272,304.16112,329.48840000000007,329.48840000000007,340.52840000000003,True,1
,0,612,1008,gestion,307.23024,342.69071999999994,329.48840000000007,329.48840000000007,340.52840000000003,True,1
