tag,page,page_width,page_height,r,g,b,text,x0,x1,top,doctop,bottom,upright,direction
,1,617.76,1011.6,,,,VILLE,106.06,135.187,90.00153,90.00153,99.50153,True,1
,1,617.76,1011.6,,,,DE,139.41,152.0539228,90.00153,90.00153,99.50153,True,1
,1,617.76,1011.6,,,,SAINTE-ADÈLE,155.38,230.08800000000002,90.00153,90.00153,99.50153,True,1
,1,617.76,1011.6,,,,PROVINCE,106.73,159.23555000000002,111.83148000000006,111.83148000000006,121.33148000000006,True,1
,1,617.76,1011.6,,,,DE,163.41,176.0539228,111.83148000000006,111.83148000000006,121.33148000000006,True,1
,1,617.76,1011.6,,,,QUÉBEC,179.64999,219.73999,111.83148000000006,111.83148000000006,121.33148000000006,True,1
,1,617.76,1011.6,,,,COMTÉ,106.69,141.0778312,133.6815200000001,133.6815200000001,143.1815200000001,True,1
,1,617.76,1011.6,,,,DE,145.17,157.8139228,133.6815200000001,133.6815200000001,143.1815200000001,True,1
,1,617.76,1011.6,,,,BERTRAND,161.71001,216.13836000000003,133.6815200000001,133.6815200000001,143.1815200000001,True,1
,1,617.76,1011.6,,,,RÈGLEMENT,240.72,314.4858558,196.22698000000003,196.22698000000003,207.22698000000003,True,1
,1,617.76,1011.6,,,,NO.,318.70999,340.3834246,196.22698000000003,196.22698000000003,207.22698000000003,True,1
,1,617.76,1011.6,,,,1174-2012,345.54001,412.4790481,196.22698000000003,196.22698000000003,207.22698000000003,True,1
,1,617.76,1011.6,,,,À,107.29,114.0267,251.18072999999993,251.18072999999993,261.28072999999995,True,1
,1,617.76,1011.6,,,,une,117.42,133.64440000000002,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,séance,137.677,168.3539,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,ordinaire,172.7108,212.26976000000002,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,du,216.6276,227.00708,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,conseil,231.724,261.61976,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,"municipal,",266.457,311.71048,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,tenue,316.04001,341.5598596,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,publiquement,345.89999,407.6495643,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,le,411.66,418.99858000000006,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,17,423.77660000000003,434.44090000000006,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,septembre,438.39360000000005,486.35616000000005,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,2012,490.48001,512.79279,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,à,516.85999,521.25559,251.43832999999995,251.43832999999995,261.3383299999999,True,1
,1,617.76,1011.6,,,,"20h,",526.0,545.44014,251.73582999999996,251.73582999999996,261.13582999999994,True,1
,1,617.76,1011.6,,,,dans,107.43,128.61008,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,la,133.03,139.881203,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,salle,144.39999,164.51599000000002,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,du,168.86819,179.24767,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,Conseil,183.93639,215.38879,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,municipal,220.38018999999997,262.74598999999995,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,située,267.27678999999995,293.87879,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,au,298.21218999999996,308.51270999999997,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,1386,313.62,336.04812760000004,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,de,339.98999,350.60917,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,la,355.02058999999997,362.11852999999996,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,rue,366.77999,380.84427,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,"Dumouchel,",385.71159,438.64393,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,"Sainte-Adèle,",442.91999,503.22850999999997,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,province,507.90219,545.64225,262.54582000000005,262.54582000000005,271.94582,True,1
,1,617.76,1011.6,,,,de,107.43399,118.05317,273.3464200000001,273.3464200000001,282.74642000000006,True,1
,1,617.76,1011.6,,,,"Québec,",123.24479,159.25055,273.3464200000001,273.3464200000001,282.74642000000006,True,1
,1,617.76,1011.6,,,,lieu,164.94319,179.96157,273.3464200000001,273.3464200000001,282.74642000000006,True,1
,1,617.76,1011.6,,,,ordinaire,185.43518999999998,224.99415,273.3464200000001,273.3464200000001,282.74642000000006,True,1
,1,617.76,1011.6,,,,des,230.31078999999997,245.48990999999995,273.3464200000001,273.3464200000001,282.74642000000006,True,1
,1,617.76,1011.6,,,,séances,250.48318999999998,285.72002999999995,273.3464200000001,273.3464200000001,282.74642000000006,True,1
,1,617.76,1011.6,,,,à,290.78,295.1756,273.04831,273.04831,282.94831,True,1
,1,617.76,1011.6,,,,laquelle,300.78,335.23852,273.34581000000003,273.34581000000003,282.74581,True,1
,1,617.76,1011.6,,,,étaient,340.45999,371.6635598,273.34581000000003,273.34581000000003,282.74581,True,1
,1,617.76,1011.6,,,,présents,376.38,414.60697999999996,273.34581000000003,273.34581000000003,282.74581,True,1
,1,617.76,1011.6,,,,Mesdames,419.79859999999996,466.7845,273.34581000000003,273.34581000000003,282.74581,True,1
,1,617.76,1011.6,,,,et,471.48999,480.3788752,273.34581000000003,273.34581000000003,282.74581,True,1
,1,617.76,1011.6,,,,Messieurs,485.07999,528.94415,273.34581000000003,273.34581000000003,282.74581,True,1
,1,617.76,1011.6,,,,les,533.81899,545.95815,273.34581000000003,273.34581000000003,282.74581,True,1
,1,617.76,1011.6,,,,Conseillers,107.37858999999997,156.10818999999998,284.14641000000006,284.14641000000006,293.54641000000004,True,1
,1,617.76,1011.6,,,,Nadine,108.02718999999998,138.71348999999998,305.98261,305.98261,315.38261,True,1
,1,617.76,1011.6,,,,Brière,142.35598999999996,168.88278999999997,305.98261,305.98261,315.38261,True,1
,1,617.76,1011.6,,,,District,249.6268,281.44956,306.22279000000003,306.22279000000003,315.62279,True,1
,1,617.76,1011.6,,,,1,285.2998,290.5262,306.22279000000003,306.22279000000003,315.62279,True,1
,1,617.76,1011.6,,,,Roch,108.02,128.9197727,317.0158,317.0158,326.4158,True,1
,1,617.76,1011.6,,,,Bédard,133.24,164.08610000000002,317.0158,317.0158,326.4158,True,1
,1,617.76,1011.6,,,,District,249.6268,281.44956,317.01399000000004,317.01399000000004,326.41399,True,1
,1,617.76,1011.6,,,,2,284.7922,290.0186,317.01399000000004,317.01399000000004,326.41399,True,1
,1,617.76,1011.6,,,,Lise,108.28300000000002,125.15036000000002,328.05140000000006,328.05140000000006,337.45140000000004,True,1
,1,617.76,1011.6,,,,Gendron,128.7374,166.75100000000003,328.05140000000006,328.05140000000006,337.45140000000004,True,1
,1,617.76,1011.6,,,,District,249.86179999999996,281.68456,328.0495900000001,328.0495900000001,337.44959000000006,True,1
,1,617.76,1011.6,,,,3,284.99899999999997,290.2254,328.0495900000001,328.0495900000001,337.44959000000006,True,1
,1,617.76,1011.6,,,,John,107.70020000000001,128.16118,338.8520000000001,338.8520000000001,348.25200000000007,True,1
,1,617.76,1011.6,,,,Butler,132.03999,159.055839,338.85582,338.85582,348.25581999999997,True,1
,1,617.76,1011.6,,,,District,249.86179999999996,281.68456,339.10399000000007,339.10399000000007,348.50399000000004,True,1
,1,617.76,1011.6,,,,4,284.83919999999995,290.06559999999996,339.10399000000007,339.10399000000007,348.50399000000004,True,1
,1,617.76,1011.6,,,,Robert,108.02,137.8086,349.90581,349.90581,359.30580999999995,True,1
,1,617.76,1011.6,,,,Lagacé,141.6438,172.1938,349.90581,349.90581,359.30580999999995,True,1
,1,617.76,1011.6,,,,District,249.63,281.696928,349.90581,349.90581,359.30580999999995,True,1
,1,617.76,1011.6,,,,5,285.01001,290.23641000000003,349.90581,349.90581,359.30580999999995,True,1
,1,617.76,1011.6,,,,Pierre,108.27,133.81920000000002,360.69579,360.69579,370.09578999999997,True,1
,1,617.76,1011.6,,,,Morabito,137.56,176.63298000000003,360.69579,360.69579,370.09578999999997,True,1
,1,617.76,1011.6,,,,District,249.87281000000002,281.69557000000003,360.93201,360.93201,370.33200999999997,True,1
,1,617.76,1011.6,,,,6,285.01941,290.24581,360.93201,360.93201,370.33200999999997,True,1
,1,617.76,1011.6,,,,sous,108.15840999999998,128.27346999999997,382.77761,382.77761,392.17760999999996,True,1
,1,617.76,1011.6,,,,la,131.81820999999997,139.15678999999997,382.77761,382.77761,392.17760999999996,True,1
,1,617.76,1011.6,,,,présidence,143.34260999999998,191.16228999999998,382.77761,382.77761,392.17760999999996,True,1
,1,617.76,1011.6,,,,de,194.78880999999998,205.40798999999998,382.77761,382.77761,392.17760999999996,True,1
,1,617.76,1011.6,,,,Monsieur,209.07681,249.82205,382.77761,382.77761,392.17760999999996,True,1
,1,617.76,1011.6,,,,le,253.25681,260.35475,382.77761,382.77761,392.17760999999996,True,1
,1,617.76,1011.6,,,,Maire,264.03861,288.22293,382.77761,382.77761,392.17760999999996,True,1
,1,617.76,1011.6,,,,Réjean,291.86261,321.88151000000005,382.77761,382.77761,392.17760999999996,True,1
,1,617.76,1011.6,,,,Charbonneau.,326.02221000000003,388.20603000000006,382.77761,382.77761,392.17760999999996,True,1
,1,617.76,1011.6,,,,Tous,107.69781000000003,128.95215000000002,404.13441,404.13441,413.53441,True,1
,1,617.76,1011.6,,,,membres,132.77701000000005,174.65965000000003,404.13441,404.13441,413.53441,True,1
,1,617.76,1011.6,,,,dudit,178.47,201.3474848,404.1458,404.1458,413.5458,True,1
,1,617.76,1011.6,,,,conseil,204.37,234.50828,404.1458,404.1458,413.5458,True,1
,1,617.76,1011.6,,,,et,238.7,247.341984,404.1458,404.1458,413.5458,True,1
,1,617.76,1011.6,,,,en,250.7,261.00334,404.1458,404.1458,413.5458,True,1
,1,617.76,1011.6,,,,formant,264.45999,300.165906,404.1458,404.1458,413.5458,True,1
,1,617.76,1011.6,,,,le,303.89999,310.99793,404.1458,404.1458,413.5458,True,1
,1,617.76,1011.6,,,,quorum.,314.55019,351.82119,404.1458,404.1458,413.5458,True,1
,1,617.76,1011.6,,,,Le,108.77,118.4235818,425.98582999999996,425.98582999999996,435.38582999999994,True,1
,1,617.76,1011.6,,,,greffier,122.07,155.01231479999998,425.98582999999996,425.98582999999996,435.38582999999994,True,1
,1,617.76,1011.6,,,,fait,157.66,172.24490039999998,425.98582999999996,425.98582999999996,435.38582999999994,True,1
,1,617.76,1011.6,,,,lecture,175.98,206.36644,425.98582999999996,425.98582999999996,435.38582999999994,True,1
,1,617.76,1011.6,,,,du,210.149,220.52848,425.98582999999996,425.98582999999996,435.38582999999994,True,1
,1,617.76,1011.6,,,,règlement,224.46001,270.21400359999996,425.98582999999996,425.98582999999996,435.38582999999994,True,1
,1,617.76,1011.6,,,,numéro,273.89999,307.64129,425.98582999999996,425.98582999999996,435.38582999999994,True,1
,1,617.76,1011.6,,,,1174-2012.,311.94,364.1399786,425.98582999999996,425.98582999999996,435.38582999999994,True,1
,1,617.76,1011.6,,,,Règlement,108.99,162.7683792,461.81512999999995,461.81512999999995,471.11513,True,1
,1,617.76,1011.6,,,,numéro,166.60001,204.951357,461.81512999999995,461.81512999999995,471.11513,True,1
