tag,page,page_width,page_height,r,g,b,text,x0,x1,top,doctop,bottom,upright,direction
,1,612.0,1008.0,,,,COMPILATION,218.04768,295.03512,170.70719999999994,170.70719999999994,181.7471999999999,True,1
,1,612.0,1008.0,,,,ADMINISTRATIVE,298.224576,391.5214080000001,170.70719999999994,170.70719999999994,181.7471999999999,True,1
,1,612.0,1008.0,,,,Mise,76.32,99.49847999999999,235.788,235.788,246.82799999999997,True,1
,1,612.0,1008.0,,,,en,102.596304,114.850704,235.788,235.788,246.82799999999997,True,1
,1,612.0,1008.0,,,,garde,117.831504,146.162352,235.788,235.788,246.82799999999997,True,1
,1,612.0,1008.0,,,,Le,76.32,88.57439999999998,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,lecteur,92.51567999999999,125.58048000000001,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,est,129.467664,144.05260800000002,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,par,148.066752,163.85836800000004,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,les,167.86588800000004,181.90214400000002,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,présentes,185.746272,234.08711999999994,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,avisé,237.93014399999993,263.5043039999999,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,que,267.4455839999999,285.9408959999999,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,toute,289.7662559999999,314.2607039999999,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,erreur,318.0783359999999,347.54299199999997,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,ou,351.43017599999996,363.684576,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,omission,367.509936,410.96006400000005,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,qui,414.6617760000001,429.4686240000001,260.98464,260.98464,272.02464,True,1
,1,612.0,1008.0,,,,pourrait,433.3800960000001,470.63788799999975,260.98464,260.98464,272.02464,True,1
