tag,page,page_width,page_height,r,g,b,text,x0,x1,top,doctop,bottom,upright,direction
,1,625.68,1016.4,,,,VILLE,114.94,144.067,87.11149999999998,87.11149999999998,96.61149999999998,True,1
,1,625.68,1016.4,,,,DE,148.05,160.93675000000002,87.11149999999998,87.11149999999998,96.61149999999998,True,1
,1,625.68,1016.4,,,,SAINTE-ADÈLE,164.257,238.96500000000003,87.11149999999998,87.11149999999998,96.61149999999998,True,1
,1,625.68,1016.4,,,,PROVINCE,115.6075,168.35245,109.18949999999995,109.18949999999995,118.68949999999995,True,1
,1,625.68,1016.4,,,,DE,172.2845,185.17125000000001,109.18949999999995,109.18949999999995,118.68949999999995,True,1
,1,625.68,1016.4,,,,QUÉBEC,188.767,229.0945,109.18949999999995,109.18949999999995,118.68949999999995,True,1
,1,625.68,1016.4,,,,COMTE,115.33,149.95940000000002,130.80150000000003,130.80150000000003,140.30150000000003,True,1
,1,625.68,1016.4,,,,DE,153.81,166.69675,130.80150000000003,130.80150000000003,140.30150000000003,True,1
,1,625.68,1016.4,,,,BERTRAND,170.587,225.25475,130.80150000000003,130.80150000000003,140.30150000000003,True,1
,1,625.68,1016.4,,,,RÈGLEMENT,243.38,310.64304,195.02279999999996,195.02279999999996,205.42279999999994,True,1
,1,625.68,1016.4,,,,NUMÉRO,314.17,362.9096,195.02279999999996,195.02279999999996,205.42279999999994,True,1
,1,625.68,1016.4,,,,1143-2010,367.17,428.02343550000006,195.02279999999996,195.02279999999996,205.42279999999994,True,1
,1,625.68,1016.4,,,,A,115.45,121.98660000000001,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,une,126.5436,143.02328,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,séance,147.9958,178.9197,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,ordinaire,183.9912,224.034,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,du,229.1006,239.97271999999998,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,Conseil,244.9,277.08516,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,"municipal,",282.29,328.04032,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,tenue,333.07360000000006,358.59672000000006,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,publiquement,363.8946000000001,425.8933200000001,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,le,430.6228000000001,437.9777000000001,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,18,443.4412000000001,454.6200600000001,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,octobre,459.2682000000001,493.0860400000001,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,2010,498.4,520.48038,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,à,525.73,530.7028,264.59040000000005,264.59040000000005,275.7904,True,1
,1,625.68,1016.4,,,,"20h,",535.84,555.5311399999999,265.58860000000004,265.58860000000004,275.3886,True,1
,1,625.68,1016.4,,,,dans,115.58,136.77348,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,la,141.1776,148.53250000000003,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,salle,152.79,173.1544,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,du,177.5,188.37212,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,Conseil,192.8174,225.00256,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,Municipal,229.4694,270.94888,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,située,275.4314,302.5235,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,au,306.86,317.1644129,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,1386,322.48,344.93964000000005,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,de,348.8616,359.49362,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,la,363.6596,371.0145,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,rue,375.64500000000004,389.95496,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,"Dumouchel,",394.33360000000005,448.01016000000004,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,"Sainte-Adèle,",452.26140000000004,513.0664800000001,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,province,517.7254,555.4799,276.6286,276.6286,286.42859999999996,True,1
,1,625.68,1016.4,,,,de,115.81759999999997,126.44961999999998,287.6634,287.6634,297.4634,True,1
,1,625.68,1016.4,,,,"Québec,",131.39959999999996,168.13195999999996,287.6634,287.6634,297.4634,True,1
,1,625.68,1016.4,,,,lieu,173.34,188.85340000000002,287.6586,287.6586,297.45859999999993,True,1
,1,625.68,1016.4,,,,ordinaire,194.07,233.8776,287.6586,287.6586,297.45859999999993,True,1
,1,625.68,1016.4,,,,des,238.6992,254.61048,287.6586,287.6586,297.45859999999993,True,1
,1,625.68,1016.4,,,,séances,259.1126,294.83752,287.6586,287.6586,297.45859999999993,True,1
,1,625.68,1016.4,,,,à,299.65,305.488,287.10349999999994,287.10349999999994,297.60349999999994,True,1
