sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,B-Annexe,ANNEXE,434,612,1008,BCDKEE+ArialNarrow-Bold,#222,205,267,496,514,437012,0,Span,H1
O,I-Annexe,A,434,612,1008,BCDKEE+ArialNarrow-Bold,#222,271,281,496,514,437012,0,Span,H1
O,I-Annexe,PLAN,434,612,1008,BCDKEE+ArialNarrow-Bold,#222,293,333,496,514,437012,0,Span,H1
O,I-Annexe,DE,434,612,1008,BCDKEE+ArialNarrow-Bold,#222,337,358,496,514,437012,0,Span,H1
O,I-Annexe,ZONAGE,434,612,1008,BCDKEE+ArialNarrow-Bold,#222,362,425,496,514,437012,0,Span,H1
O,B-Pied,434,434,612,1008,BCDEEE+ArialNarrow,#000,516,527,952,960,437468,,Artifact,
O,B-Pied,435,435,1224,792,BCDEEE+ArialNarrow,#000,1141,1152,736,744,438260,,Artifact,
O,B-Pied,436,436,1224,792,BCDEEE+ArialNarrow,#000,1141,1152,736,744,439052,,Artifact,
O,B-Annexe,ANNEXE,437,612,1008,BCDKEE+ArialNarrow-Bold,#222,214,276,496,514,439605,0,Span,H1
O,I-Annexe,B,437,612,1008,BCDKEE+ArialNarrow-Bold,#222,280,290,496,514,439605,0,Span,H1
O,I-Annexe,TERMINOLOGIE,437,612,1008,BCDKEE+ArialNarrow-Bold,#222,302,416,496,514,439605,0,Span,H1
O,B-Pied,437,437,612,1008,BCDEEE+ArialNarrow,#000,516,527,952,960,440060,,Artifact,
B-Titre,B-Tete,Règlement,438,612,1008,BCDEEE+ArialNarrow,#777,85,117,36,45,440153,,Artifact,
I-Titre,I-Tete,de,438,612,1008,BCDEEE+ArialNarrow,#777,119,126,36,45,440153,,Artifact,
I-Titre,I-Tete,zonage,438,612,1008,BCDEEE+ArialNarrow,#777,128,149,36,45,440153,,Artifact,
I-Titre,I-Tete,1314-2021-Z,438,612,1008,BCDEEE+ArialNarrow,#777,151,189,36,45,440153,,Artifact,
O,I-Tete,Annexe,438,612,1008,BCDEEE+ArialNarrow,#777,453,476,36,45,440153,,Artifact,
O,I-Tete,B,438,612,1008,BCDEEE+ArialNarrow,#777,478,482,36,45,440153,,Artifact,
O,I-Tete,–,438,612,1008,BCDMEE+ArialNarrow,#777,484,487,36,45,440153,,Artifact,
O,I-Tete,Terminologie,438,612,1008,BCDEEE+ArialNarrow,#777,489,527,36,45,440153,,Artifact,
O,B-Titre,A,438,612,1008,BCDKEE+ArialNarrow-Bold,#000,303,309,83,92,440199,0,Span,L;L;L;L;L;L;LI;Lbl
O,B-Alinea,Abattage,438,612,1008,BCDNEE+ArialNarrow-Bold,#000,85,120,104,114,440221,2,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,d’arbres,438,612,1008,BCDNEE+ArialNarrow-Bold,#000,123,155,104,114,440221,2,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,:,438,612,1008,BCDMEE+ArialNarrow,#000,157,160,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,tout,438,612,1008,BCDMEE+ArialNarrow,#000,162,176,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,abattage,438,612,1008,BCDMEE+ArialNarrow,#000,178,210,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,d’arbres,438,612,1008,BCDMEE+ArialNarrow,#000,212,242,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,de,438,612,1008,BCDMEE+ArialNarrow,#000,244,253,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,quinze,438,612,1008,BCDMEE+ArialNarrow,#000,256,280,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,(15),438,612,1008,BCDMEE+ArialNarrow,#000,282,297,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,centimètres,438,612,1008,BCDMEE+ArialNarrow,#000,299,341,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,et,438,612,1008,BCDMEE+ArialNarrow,#000,344,351,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,plus,438,612,1008,BCDMEE+ArialNarrow,#000,353,368,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,de,438,612,1008,BCDMEE+ArialNarrow,#000,370,379,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,diamètre,438,612,1008,BCDMEE+ArialNarrow,#000,382,414,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,à,438,612,1008,BCDMEE+ArialNarrow,#000,416,421,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,la,438,612,1008,BCDMEE+ArialNarrow,#000,423,429,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,hauteur,438,612,1008,BCDEEE+ArialNarrow,#000,432,460,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,de,438,612,1008,BCDEEE+ArialNarrow,#000,462,471,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,souche,438,612,1008,BCDEEE+ArialNarrow,#000,474,500,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,(ou,438,612,1008,BCDEEE+ArialNarrow,#000,502,514,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,dix,438,612,1008,BCDEEE+ArialNarrow,#000,517,527,104,114,440221,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,(10),438,612,1008,BCDEEE+ArialNarrow,#000,85,100,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,centimètres,438,612,1008,BCDEEE+ArialNarrow,#000,102,144,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,et,438,612,1008,BCDEEE+ArialNarrow,#000,147,153,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,plus,438,612,1008,BCDEEE+ArialNarrow,#000,156,171,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,de,438,612,1008,BCDEEE+ArialNarrow,#000,173,182,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,diamètre,438,612,1008,BCDEEE+ArialNarrow,#000,184,216,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,à,438,612,1008,BCDEEE+ArialNarrow,#000,219,223,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,la,438,612,1008,BCDEEE+ArialNarrow,#000,225,232,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,hauteur,438,612,1008,BCDEEE+ArialNarrow,#000,234,262,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,de,438,612,1008,BCDEEE+ArialNarrow,#000,264,273,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,poitrine).,438,612,1008,BCDEEE+ArialNarrow,#000,275,307,116,126,440232,3,Span,L;L;L;L;L;L;LI;LBody
O,B-Alinea,Abri,438,612,1008,BCDNEE+ArialNarrow-Bold,#000,85,102,136,146,440253,4,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,d’auto,438,612,1008,BCDNEE+ArialNarrow-Bold,#000,104,129,136,146,440253,4,Span,L;L;L;L;L;L;LI;Lbl
O,I-Alinea,:,438,612,1008,BCDEEE+ArialNarrow,#000,131,133,136,146,440253,5,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,Bâtiment,438,612,1008,BCDEEE+ArialNarrow,#000,136,168,136,146,440253,5,Span,L;L;L;L;L;L;LI;LBody
O,I-Alinea,accessoire,438,612,1008,BCDEEE+ArialNarrow,#000,171,210,136,146,440253,5,Span,L;L;L;L;L;L;LI;LBody
