tag,page,page_width,page_height,text,x0,x1,top,doctop,bottom,upright,direction
,0,603.84,995.16,RÈGLEMENT,309.55,395.91004,81.20839999999998,81.20839999999998,95.24839999999995,True,1
,0,603.84,995.16,1331,399.46,429.94648,81.20839999999998,81.20839999999998,95.24839999999995,True,1
,0,603.84,995.16,décrétant,229.25,275.15432,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,un,278.79751999999996,291.07399999999996,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,emprunt,294.62888,335.0132,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,de,338.71,350.98648,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,700,354.55,372.92832,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,000,375.91,394.2916,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,$,397.9,404.03824,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,pour,407.62,429.67792,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,des,433.3,451.06336,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,travaux,454.52992,490.63072,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,de,494.34016,506.61664,109.49839999999995,109.49839999999995,120.53839999999991,True,1
,0,603.84,995.16,réfection,229.25,271.50008,122.21839999999997,122.21839999999997,133.25839999999994,True,1
,0,603.84,995.16,des,275.83,293.59335999999996,122.21839999999997,122.21839999999997,133.25839999999994,True,1
,0,603.84,995.16,infrastructures,297.89896,367.46199999999993,122.21839999999997,122.21839999999997,133.25839999999994,True,1
,0,603.84,995.16,de,371.83,384.10648,122.21839999999997,122.21839999999997,133.25839999999994,True,1
,0,603.84,995.16,la,388.37896,396.91288,122.21839999999997,122.21839999999997,133.25839999999994,True,1
,0,603.84,995.16,rue,401.086,417.07192,122.21839999999997,122.21839999999997,133.25839999999994,True,1
