tag,page,page_width,page_height,text,x0,x1,top,doctop,bottom,upright,direction
,0,603.84,995.16,RÈGLEMENT,283.63,369.99004,67.22627999999997,67.22627999999997,81.26628000000005,True,1
,0,603.84,995.16,NUMÉRO,373.4158,434.6302,67.22627999999997,67.22627999999997,81.26628000000005,True,1
,0,603.84,995.16,1214,438.1,468.58696000000003,67.22627999999997,67.22627999999997,81.26628000000005,True,1
,0,603.84,995.16,pour,232.37,254.42792,95.54527999999993,95.54527999999993,106.5852799999999,True,1
,0,603.84,995.16,la,266.56088,275.0948,95.54527999999993,95.54527999999993,106.5852799999999,True,1
,0,603.84,995.16,conception,287.06216,340.25288,95.54527999999993,95.54527999999993,106.5852799999999,True,1
,0,603.84,995.16,de,352.08776,364.36424,95.54527999999993,95.54527999999993,106.5852799999999,True,1
,0,603.84,995.16,plans,376.442,402.72823999999997,95.54527999999993,95.54527999999993,106.5852799999999,True,1
,0,603.84,995.16,et,414.71768,423.92503999999997,95.54527999999993,95.54527999999993,106.5852799999999,True,1
,0,603.84,995.16,devis,435.94759999999997,461.50519999999995,95.54527999999993,95.54527999999993,106.5852799999999,True,1
,0,603.84,995.16,pour,473.49464,495.55255999999997,95.54527999999993,95.54527999999993,106.5852799999999,True,1
,0,603.84,995.16,la,507.68552,516.21944,95.54527999999993,95.54527999999993,106.5852799999999,True,1
,0,603.84,995.16,reconstruction,232.37,301.49143999999995,108.26527999999996,108.26527999999996,119.30527999999993,True,1
,0,603.84,995.16,du,305.35,317.62648,108.26527999999996,108.26527999999996,119.30527999999993,True,1
,0,603.84,995.16,poste,321.42424,348.28456,108.26527999999996,108.26527999999996,119.30527999999993,True,1
,0,603.84,995.16,de,351.8836,364.16008,108.26527999999996,108.26527999999996,119.30527999999993,True,1
,0,603.84,995.16,surpression,367.95784000000003,424.86904,108.26527999999996,108.26527999999996,119.30527999999993,True,1
,0,603.84,995.16,"Souchets,",428.74,477.52912,108.26527999999996,108.26527999999996,119.30527999999993,True,1
,0,603.84,995.16,et,481.40416,490.46799999999996,108.26527999999996,108.26527999999996,119.30527999999993,True,1
,0,603.84,995.16,pour,494.34304,516.25744,108.26527999999996,108.26527999999996,119.30527999999993,True,1
,0,603.84,995.16,emprunter,232.37,282.61304,120.86527999999998,120.86527999999998,131.90528000000006,True,1
,0,603.84,995.16,une,289.15,307.53159999999997,120.86527999999998,120.86527999999998,131.90528000000006,True,1
,0,603.84,995.16,somme,313.97896,350.10184,120.86527999999998,120.86527999999998,131.90528000000006,True,1
,0,603.84,995.16,de,356.5491999999999,368.8256799999999,120.86527999999998,120.86527999999998,131.90528000000006,True,1
,0,603.84,995.16,70,375.43,387.68828,120.86527999999998,120.86527999999998,131.90528000000006,True,1
,0,603.84,995.16,000$,394.18,418.67824,120.86527999999998,120.86527999999998,131.90528000000006,True,1
,0,603.84,995.16,afin,425.26,442.90191999999996,120.86527999999998,120.86527999999998,131.90528000000006,True,1
,0,603.84,995.16,de,449.47072,461.74719999999996,120.86527999999998,120.86527999999998,131.90528000000006,True,1
,0,603.84,995.16,payer,468.06208,495.51856,120.86527999999998,120.86527999999998,131.90528000000006,True,1
,0,603.84,995.16,les,502.2,516.24,120.86527999999998,120.86527999999998,131.90528000000006,True,1
,0,603.84,995.16,honoraires,232.37,284.45671999999996,133.4652799999999,133.4652799999999,144.50527999999997,True,1
,0,603.84,995.16,"professionnels,",297.26311999999996,371.13176,133.4652799999999,133.4652799999999,144.50527999999997,True,1
,0,603.84,995.16,incluant,384.19,422.07928,133.4652799999999,133.4652799999999,144.50527999999997,True,1
,0,603.84,995.16,tous,434.81944,455.69607999999994,133.4652799999999,133.4652799999999,144.50527999999997,True,1
,0,603.84,995.16,les,468.52455999999995,482.57847999999996,133.4652799999999,133.4652799999999,144.50527999999997,True,1
,0,603.84,995.16,frais,495.48,516.3456,133.4652799999999,133.4652799999999,144.50527999999997,True,1
,0,603.84,995.16,"inhérents,",232.37,280.81912,146.18527999999992,146.18527999999992,157.22528,True,1
,0,603.84,995.16,les,284.71,298.76392,146.18527999999992,146.18527999999992,157.22528,True,1
,0,603.84,995.16,taxes,302.57272,328.85895999999997,146.18527999999992,146.18527999999992,157.22528,True,1
,0,603.84,995.16,et,332.78919999999994,341.85303999999996,146.18527999999992,146.18527999999992,157.22528,True,1
,0,603.84,995.16,les,345.84952,359.75991999999997,146.18527999999992,146.18527999999992,157.22528,True,1
,0,603.84,995.16,imprévus,363.79,408.29224,146.18527999999992,146.18527999999992,157.22528,True,1
,0,603.84,995.16,et,412.3,421.50736,146.18527999999992,146.18527999999992,157.22528,True,1
,0,603.84,995.16,pour,425.37136000000004,447.42928,146.18527999999992,146.18527999999992,157.22528,True,1
,0,603.84,995.16,autoriser,451.28224,493.96288,146.18527999999992,146.18527999999992,157.22528,True,1
,0,603.84,995.16,une,497.93728,516.31888,146.18527999999992,146.18527999999992,157.22528,True,1
,0,603.84,995.16,dépense,232.37,274.65319999999997,158.78527999999994,158.78527999999994,169.8252799999999,True,1
,0,603.84,995.16,ne,277.73336,290.00984,158.78527999999994,158.78527999999994,169.8252799999999,True,1
,0,603.84,995.16,devant,293.09,326.0444,158.78527999999994,158.78527999999994,169.8252799999999,True,1
,0,603.84,995.16,pas,329.09144,346.85479999999995,158.78527999999994,158.78527999999994,169.8252799999999,True,1
,0,603.84,995.16,excéder,349.85767999999996,388.95032,158.78527999999994,158.78527999999994,169.8252799999999,True,1
,0,603.84,995.16,70,392.14,404.39828,158.78527999999994,158.78527999999994,169.8252799999999,True,1
,0,603.84,995.16,000$.,407.5,434.92384,158.78527999999994,158.78527999999994,169.8252799999999,True,1
,0,603.84,995.16,Séance,106.46,143.81936,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,ordinaire,147.25279999999998,190.09904,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,du,193.42208,205.69856,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,conseil,209.09,243.22568000000004,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,"municipal,",246.63704,296.12936,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,tenue,299.51864,327.15175999999997,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,publiquement,330.5852,396.38359999999994,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,le,399.89431999999994,408.42823999999996,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,16,411.94,424.21648,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,mars,427.52848,451.99312,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,2015,455.45968,479.85808,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,à,483.34,489.47823999999997,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,20,492.93375999999995,505.21024,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,"h,",508.56,517.62384,184.5852799999999,184.5852799999999,195.62527999999986,True,1
,0,603.84,995.16,dans,106.46,130.3616,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,la,135.25232,143.78624,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,salle,148.67695999999998,171.25375999999997,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,du,176.14448,188.42095999999998,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,conseil,193.25,227.50712000000001,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,municipal,232.37,278.84839999999997,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,située,283.706,313.11656,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,au,317.88584000000003,330.16232,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,"1386,",334.92056,362.35496,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,rue,367.27,383.25592,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,"Dumouchel,",388.13559999999995,446.74695999999994,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,"Sainte-Adèle,",451.59352,517.6024,197.30527999999993,197.30527999999993,208.3452799999999,True,1
,0,603.84,995.16,lieu,106.46,123.52783999999998,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,ordinaire,127.67887999999999,170.52512,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,des,174.69824,192.4616,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,séances,196.64575999999997,237.66824,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,à,241.84135999999998,247.97959999999998,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,laquelle,252.15272,290.07511999999997,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,étaient,294.24823999999995,327.32408,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,présents,331.44199999999995,373.68103999999994,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,mesdames,377.75479999999993,431.74576,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,et,435.91888,445.12624,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,messieurs,449.26,499.40319999999997,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,les,503.58736,517.6412799999999,209.90527999999995,209.90527999999995,220.94528000000003,True,1
,0,603.84,995.16,conseillers,106.46,158.39216000000002,222.50527999999997,222.50527999999997,233.54527999999993,True,1
,0,603.84,995.16,Nadine,106.46,141.29119999999998,247.8252799999999,247.8252799999999,258.86527999999987,True,1
,0,603.84,995.16,Brière,144.37135999999998,173.7488,247.8252799999999,247.8252799999999,258.86527999999987,True,1
,0,603.84,995.16,District,276.31,309.94888000000003,247.8252799999999,247.8252799999999,258.86527999999987,True,1
,0,603.84,995.16,1,313.10632,319.24456,247.8252799999999,247.8252799999999,258.86527999999987,True,1
,0,603.84,995.16,Roch,106.46,132.17216,260.54527999999993,260.54527999999993,271.5852799999999,True,1
,0,603.84,995.16,Bédard,135.25232,170.76799999999997,260.54527999999993,260.54527999999993,271.5852799999999,True,1
,0,603.84,995.16,District,276.31,309.94888000000003,260.54527999999993,260.54527999999993,271.5852799999999,True,1
,0,603.84,995.16,2,313.10632,319.24456,260.54527999999993,260.54527999999993,271.5852799999999,True,1
,0,603.84,995.16,Lise,106.46,126.64111999999999,273.17527999999993,273.17527999999993,284.21528,True,1
