tag,page,page_width,page_height,text,x0,x1,top,doctop,bottom,upright,direction
,0,612.12,1008.12,RÈGLEMENT,282.41,368.77004,51.1884,51.1884,65.22839999999997,True,1
,0,612.12,1008.12,NUMÉRO,372.31,433.51036,51.1884,51.1884,65.22839999999997,True,1
,0,612.12,1008.12,1325,437.02,467.50672,51.1884,51.1884,65.22839999999997,True,1
,0,612.12,1008.12,Règlement,216.17,269.40488,80.8184,80.8184,91.85839999999996,True,1
,0,612.12,1008.12,abrogeant,277.61,327.11336,80.8184,80.8184,91.85839999999996,True,1
,0,612.12,1008.12,le,335.31608,343.85,80.8184,80.8184,91.85839999999996,True,1
,0,612.12,1008.12,règlement,352.09688,401.01512,80.8184,80.8184,91.85839999999996,True,1
,0,612.12,1008.12,1075-A-2012,409.27,472.8184,80.8184,80.8184,91.85839999999996,True,1
,0,612.12,1008.12,ainsi,481.06,503.692,80.8184,80.8184,91.85839999999996,True,1
,0,612.12,1008.12,que,511.77328,530.15488,80.8184,80.8184,91.85839999999996,True,1
,0,612.12,1008.12,toutes,216.17,246.29816,93.41840000000002,93.41840000000002,104.45839999999998,True,1
,0,612.12,1008.12,les,252.62408,266.678,93.41840000000002,93.41840000000002,104.45839999999998,True,1
,0,612.12,1008.12,annexes,273.12536,314.79031999999995,93.41840000000002,93.41840000000002,104.45839999999998,True,1
,0,612.12,1008.12,et,321.11623999999995,330.32359999999994,93.41840000000002,93.41840000000002,104.45839999999998,True,1
,0,612.12,1008.12,tous,336.58327999999995,357.45991999999995,93.41840000000002,93.41840000000002,104.45839999999998,True,1
,0,612.12,1008.12,les,363.92936,377.9832799999999,93.41840000000002,93.41840000000002,104.45839999999998,True,1
,0,612.12,1008.12,amendements,384.43064,454.1261599999999,93.41840000000002,93.41840000000002,104.45839999999998,True,1
,0,612.12,1008.12,concernant,460.4741599999999,514.9013599999998,93.41840000000002,93.41840000000002,104.45839999999998,True,1
,0,612.12,1008.12,la,521.62,530.15392,93.41840000000002,93.41840000000002,104.45839999999998,True,1
,0,612.12,1008.12,politique,216.17,257.09528,106.01840000000004,106.01840000000004,117.0584,True,1
,0,612.12,1008.12,de,263.66408,275.94056,106.01840000000004,106.01840000000004,117.0584,True,1
,0,612.12,1008.12,tarification,282.37687999999997,332.55368,106.01840000000004,106.01840000000004,117.0584,True,1
,0,612.12,1008.12,pour,339.11143999999996,361.1693599999999,106.01840000000004,106.01840000000004,117.0584,True,1
,0,612.12,1008.12,les,367.66087999999996,381.71479999999997,106.01840000000004,106.01840000000004,117.0584,True,1
,0,612.12,1008.12,"déplacements,",388.16216,459.63512,106.01840000000004,106.01840000000004,117.0584,True,1
,0,612.12,1008.12,les,466.27016,480.32408,106.01840000000004,106.01840000000004,117.0584,True,1
,0,612.12,1008.12,repas,486.65,514.2610399999999,106.01840000000004,106.01840000000004,117.0584,True,1
,0,612.12,1008.12,et,520.7083999999999,529.9157599999999,106.01840000000004,106.01840000000004,117.0584,True,1
,0,612.12,1008.12,l'hébergement,216.17,285.57847999999996,118.73840000000007,118.73840000000007,129.77840000000003,True,1
,0,612.12,1008.12,de,288.73591999999996,301.01239999999996,118.73840000000007,118.73840000000007,129.77840000000003,True,1
,0,612.12,1008.12,tous,303.86071999999996,324.73735999999997,118.73840000000007,118.73840000000007,129.77840000000003,True,1
,0,612.12,1008.12,les,327.85063999999994,341.7610399999999,118.73840000000007,118.73840000000007,129.77840000000003,True,1
,0,612.12,1008.12,employés,344.87431999999995,392.0371999999999,118.73840000000007,118.73840000000007,129.77840000000003,True,1
,0,612.12,1008.12,de,395.02903999999995,407.30551999999994,118.73840000000007,118.73840000000007,129.77840000000003,True,1
,0,612.12,1008.12,la,410.38568,418.91959999999995,118.73840000000007,118.73840000000007,129.77840000000003,True,1
,0,612.12,1008.12,Ville,421.88935999999995,442.53415999999993,118.73840000000007,118.73840000000007,129.77840000000003,True,1
,0,612.12,1008.12,de,445.6032799999999,457.8797599999999,118.73840000000007,118.73840000000007,129.77840000000003,True,1
,0,612.12,1008.12,Sainte-Adèle,460.9819999999999,524.1568,118.73840000000007,118.73840000000007,129.77840000000003,True,1
,0,612.12,1008.12,Séance,120.62,157.97935999999999,159.41840000000002,159.41840000000002,170.45839999999998,True,1
,0,612.12,1008.12,ordinaire,161.65568000000002,204.50191999999998,159.41840000000002,159.41840000000002,170.45839999999998,True,1
,0,612.12,1008.12,du,208.18928,220.46576,159.41840000000002,159.41840000000002,170.45839999999998,True,1
,0,612.12,1008.12,conseil,224.14208,258.27776,159.41840000000002,159.41840000000002,170.45839999999998,True,1
,0,612.12,1008.12,"municipal,",261.932,311.42431999999997,159.41840000000002,159.41840000000002,170.45839999999998,True,1
,0,612.12,1008.12,tenue,315.17792,342.81103999999993,159.41840000000002,159.41840000000002,170.45839999999998,True,1
,0,612.12,1008.12,publiquement,346.63,412.594,159.41840000000002,159.41840000000002,170.45839999999998,True,1
,0,612.12,1008.12,le,416.33655999999996,424.87048,159.41840000000002,159.41840000000002,170.45839999999998,True,1
,0,612.12,1008.12,20,428.59,440.86647999999997,159.41840000000002,159.41840000000002,170.45839999999998,True,1
,0,612.12,1008.12,juin,444.5428,461.71,159.41840000000002,159.41840000000002,170.45839999999998,True,1
