sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,B-Titre,COMPILATION,1,612,1008,Helvetica-Bold,#000,202,314,186,202,186,7,P,Part;P
O,I-Titre,ADMINISTRATIVE,1,612,1008,Helvetica-Bold,#000,318,453,186,202,186,7,P,Part;P
O,B-Alinea,Mise,1,612,1008,Helvetica,#000,87,110,242,253,242,11,P,Part;P
O,I-Alinea,en,1,612,1008,Helvetica,#000,113,125,242,253,242,11,P,Part;P
O,I-Alinea,garde,1,612,1008,Helvetica,#000,128,156,242,253,242,11,P,Part;P
O,B-Alinea,Le,1,612,1008,Helvetica,#000,87,99,268,279,268,13,P,Part;P
O,I-Alinea,lecteur,1,612,1008,Helvetica,#000,104,137,268,279,268,13,P,Part;P
O,I-Alinea,est,1,612,1008,Helvetica,#000,143,158,268,279,268,13,P,Part;P
O,I-Alinea,par,1,612,1008,Helvetica,#000,163,179,268,279,268,13,P,Part;P
O,I-Alinea,les,1,612,1008,Helvetica,#000,185,199,268,279,268,13,P,Part;P
O,I-Alinea,présentes,1,612,1008,Helvetica,#000,204,252,268,279,268,13,P,Part;P
O,I-Alinea,avisé,1,612,1008,Helvetica,#000,258,283,268,279,268,13,P,Part;P
O,I-Alinea,que,1,612,1008,Helvetica,#000,289,307,268,279,268,13,P,Part;P
O,I-Alinea,toute,1,612,1008,Helvetica,#000,313,337,268,279,268,13,P,Part;P
O,I-Alinea,erreur,1,612,1008,Helvetica,#000,343,372,268,279,268,13,P,Part;P
O,I-Alinea,ou,1,612,1008,Helvetica,#000,377,390,268,279,268,13,P,Part;P
O,I-Alinea,omission,1,612,1008,Helvetica,#000,395,439,268,279,268,13,P,Part;P
O,I-Alinea,qui,1,612,1008,Helvetica,#000,444,459,268,279,268,13,P,Part;P
O,I-Alinea,pourrait,1,612,1008,Helvetica,#000,464,501,268,279,268,13,P,Part;P
O,I-Alinea,être,1,612,1008,Helvetica,#000,507,526,268,279,268,13,P,Part;P
O,I-Alinea,relevée,1,612,1008,Helvetica,#000,87,123,280,291,280,13,P,Part;P
O,I-Alinea,dans,1,612,1008,Helvetica,#000,127,151,280,291,280,13,P,Part;P
O,I-Alinea,le,1,612,1008,Helvetica,#000,154,163,280,291,280,13,P,Part;P
O,I-Alinea,texte,1,612,1008,Helvetica,#000,167,191,280,291,280,13,P,Part;P
O,I-Alinea,ci-après,1,612,1008,Helvetica,#000,195,234,280,291,280,13,P,Part;P
O,I-Alinea,n'a,1,612,1008,Helvetica,#000,238,252,280,291,280,13,P,Part;P
O,I-Alinea,pas,1,612,1008,Helvetica,#000,256,274,280,291,280,13,P,Part;P
O,I-Alinea,pour,1,612,1008,Helvetica,#000,278,300,280,291,280,13,P,Part;P
O,I-Alinea,effet,1,612,1008,Helvetica,#000,304,325,280,291,280,13,P,Part;P
O,I-Alinea,de,1,612,1008,Helvetica,#000,329,342,280,291,280,13,P,Part;P
O,I-Alinea,diminuer,1,612,1008,Helvetica,#000,345,388,280,291,280,13,P,Part;P
O,I-Alinea,le,1,612,1008,Helvetica,#000,391,400,280,291,280,13,P,Part;P
