sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,B-Tete,Disposition,33,612,792,QZBYXM+Arial-BoldMT,#000,432,492,39,50,25383,,Artifact,
O,I-Tete,générale,33,612,792,QZBYXM+Arial-BoldMT,#000,495,540,39,50,25383,,Artifact,
O,B-Alinea,Tout,33,612,792,GCDQNG+ArialMT,#000,162,184,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,milieu,33,612,792,GCDQNG+ArialMT,#000,188,216,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,humide,33,612,792,GCDQNG+ArialMT,#000,220,256,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,adjacent,33,612,792,GCDQNG+ArialMT,#000,260,301,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,à,33,612,792,GCDQNG+ArialMT,#000,305,311,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,un,33,612,792,GCDQNG+ArialMT,#000,315,327,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,lac,33,612,792,GCDQNG+ArialMT,#000,331,345,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,ou,33,612,792,GCDQNG+ArialMT,#000,349,361,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,un,33,612,792,GCDQNG+ArialMT,#000,365,377,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,cours,33,612,792,GCDQNG+ArialMT,#000,381,407,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,d'eau,33,612,792,GCDQNG+ArialMT,#000,411,438,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,fait,33,612,792,GCDQNG+ArialMT,#000,442,456,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,partie,33,612,792,GCDQNG+ArialMT,#000,460,487,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,intégrante,33,612,792,GCDQNG+ArialMT,#000,491,540,75,86,25419,0,P,Document;Sect;P
O,I-Alinea,du,33,612,792,GCDQNG+ArialMT,#000,162,174,87,99,25431,0,P,Document;Sect;P
O,I-Alinea,littoral,33,612,792,GCDQNG+ArialMT,#000,177,207,87,99,25431,0,P,Document;Sect;P
O,I-Alinea,de,33,612,792,GCDQNG+ArialMT,#000,210,222,87,99,25431,0,P,Document;Sect;P
O,I-Alinea,ce,33,612,792,GCDQNG+ArialMT,#000,225,237,87,99,25431,0,P,Document;Sect;P
O,I-Alinea,lac,33,612,792,GCDQNG+ArialMT,#000,240,254,87,99,25431,0,P,Document;Sect;P
O,I-Alinea,ou,33,612,792,GCDQNG+ArialMT,#000,257,269,87,99,25431,0,P,Document;Sect;P
O,I-Alinea,de,33,612,792,GCDQNG+ArialMT,#000,272,284,87,99,25431,0,P,Document;Sect;P
O,I-Alinea,ce,33,612,792,GCDQNG+ArialMT,#000,287,299,87,99,25431,0,P,Document;Sect;P
O,I-Alinea,cours,33,612,792,GCDQNG+ArialMT,#000,302,329,87,99,25431,0,P,Document;Sect;P
O,I-Alinea,d'eau.,33,612,792,GCDQNG+ArialMT,#000,332,361,87,99,25431,0,P,Document;Sect;P
