sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,B-Alinea,65,19,612,1008,BCDLEE+Lato,#555,119,129,116,125,18260,0,P,Table;TR;TH;P
O,I-Alinea,ans,19,612,1008,BCDLEE+Lato,#555,132,145,116,125,18260,0,P,Table;TR;TH;P
O,I-Alinea,et,19,612,1008,BCDLEE+Lato,#555,147,155,116,125,18260,0,P,Table;TR;TH;P
O,I-Alinea,+,19,612,1008,BCDLEE+Lato,#555,158,163,116,125,18260,0,P,Table;TR;TH;P
O,I-Alinea,"20,7",19,612,1008,BCDLEE+Lato,#555,261,279,116,125,18260,1,P,Table;TR;TD;P
O,I-Alinea,%,19,612,1008,BCDLEE+Lato,#555,281,288,116,125,18260,1,P,Table;TR;TD;P
O,I-Alinea,"25,1",19,612,1008,BCDLEE+Lato,#555,331,348,116,125,18260,2,P,Table;TR;TD;P
O,I-Alinea,%,19,612,1008,BCDLEE+Lato,#555,351,358,116,125,18260,2,P,Table;TR;TD;P
O,I-Alinea,"29,6",19,612,1008,BCDLEE+Lato,#555,425,443,116,125,18260,3,P,Table;TR;TD;P
O,I-Alinea,%,19,612,1008,BCDLEE+Lato,#555,445,453,116,125,18260,3,P,Table;TR;TD;P
O,I-Alinea,Âge,19,612,1008,BCDLEE+Lato,#555,119,134,129,138,18273,5,P,Table;TR;TH;P
O,I-Alinea,moyen,19,612,1008,BCDLEE+Lato,#555,137,164,129,138,18273,5,P,Table;TR;TH;P
O,I-Alinea,-,19,612,1008,BCDLEE+Lato,#555,273,276,129,138,18273,7,P,Table;TR;TD;P
O,I-Alinea,"47,4",19,612,1008,BCDLEE+Lato,#555,335,353,129,138,18273,9,P,Table;TR;TD;P
O,I-Alinea,"49,3",19,612,1008,BCDLEE+Lato,#555,430,448,129,138,18273,11,P,Table;TR;TD;P
O,B-Alinea,Taille,19,612,1008,BCDLEE+Lato,#555,119,140,141,150,18285,13,P,Table;TR;TH;P
O,I-Alinea,moyenne,19,612,1008,BCDLEE+Lato,#555,142,179,141,150,18285,13,P,Table;TR;TH;P
O,I-Alinea,des,19,612,1008,BCDLEE+Lato,#555,181,195,141,150,18285,13,P,Table;TR;TH;P
O,I-Alinea,ménages,19,612,1008,BCDLEE+Lato,#555,197,232,141,150,18285,13,P,Table;TR;TH;P
O,I-Alinea,2,19,612,1008,BCDLEE+Lato,#555,272,277,141,150,18285,14,P,Table;TR;TD;P
O,I-Alinea,2,19,612,1008,BCDLEE+Lato,#555,341,347,141,150,18285,15,P,Table;TR;TD;P
O,I-Alinea,"1,9",19,612,1008,BCDLEE+Lato,#555,433,445,141,150,18285,16,P,Table;TR;TD;P
O,B-Alinea,Ménage,19,612,1008,BCDMEE+Lato,#555,119,151,155,164,18299,18,P,Table;TR;TH;P
O,I-Alinea,d’une,19,612,1008,BCDMEE+Lato,#555,153,175,155,164,18299,18,P,Table;TR;TH;P
O,I-Alinea,personne,19,612,1008,BCDMEE+Lato,#555,177,214,155,164,18299,18,P,Table;TR;TH;P
