sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,B-Tete,Ville,34,612,792,QZBYXM+Arial-BoldMT,#000,72,95,39,50,26175,,Artifact,
O,I-Tete,de,34,612,792,QZBYXM+Arial-BoldMT,#000,98,111,39,50,26175,,Artifact,
O,I-Tete,Sainte-Agathe-des-Monts,34,612,792,QZBYXM+Arial-BoldMT,#000,114,246,39,50,26175,,Artifact,
O,B-Alinea,"terrain,",34,612,792,GCDQNG+ArialMT,#000,126,160,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,en,34,612,792,GCDQNG+ArialMT,#000,164,176,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,une,34,612,792,GCDQNG+ArialMT,#000,179,197,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,copie,34,612,792,GCDQNG+ArialMT,#000,201,227,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,approuvée,34,612,792,GCDQNG+ArialMT,#000,230,282,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,et,34,612,792,GCDQNG+ArialMT,#000,285,294,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,signée,34,612,792,GCDQNG+ArialMT,#000,298,330,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,par,34,612,792,GCDQNG+ArialMT,#000,333,349,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,un,34,612,792,GCDQNG+ArialMT,#000,352,365,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,arpenteur-géomètre,34,612,792,GCDQNG+ArialMT,#000,368,465,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,qui,34,612,792,GCDQNG+ArialMT,#000,468,483,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,doit,34,612,792,GCDQNG+ArialMT,#000,486,504,75,86,26211,0,P,Document;Sect;P
O,I-Alinea,être,34,612,792,GCDQNG+ArialMT,#000,126,145,87,99,26223,0,P,Document;Sect;P
O,I-Alinea,transmis,34,612,792,GCDQNG+ArialMT,#000,148,190,87,99,26223,0,P,Document;Sect;P
O,I-Alinea,au,34,612,792,GCDQNG+ArialMT,#000,193,205,87,99,26223,0,P,Document;Sect;P
O,I-Alinea,fonctionnaire,34,612,792,GCDQNG+ArialMT,#000,208,271,87,99,26223,0,P,Document;Sect;P
O,I-Alinea,désigné.,34,612,792,GCDQNG+ArialMT,#000,274,316,87,99,26223,0,P,Document;Sect;P
O,B-Article,3.5.10,34,612,792,GCDQNG+ArialMT,#000,72,103,112,123,26248,1,H3,Document;Sect;H3
O,I-Article,Abrogé,34,612,792,QZBYXM+Arial-BoldMT,#000,126,164,113,124,26249,1,H3,Document;Sect;H3
B-Amendement,B-Alinea,"(modifié,",34,612,792,GCDQNG+ArialMT,#000,72,103,130,138,26266,2,P,Document;Sect;P
I-Amendement,I-Alinea,règlement,34,612,792,GCDQNG+ArialMT,#000,105,141,130,138,26266,2,P,Document;Sect;P
I-Amendement,I-Alinea,numéro,34,612,792,GCDQNG+ArialMT,#000,143,170,130,138,26266,2,P,Document;Sect;P
I-Amendement,I-Alinea,"2010-U51-1,",34,612,792,GCDQNG+ArialMT,#000,172,216,130,138,26266,2,P,Document;Sect;P
I-Amendement,I-Alinea,entré,34,612,792,GCDQNG+ArialMT,#000,219,237,130,138,26266,2,P,Document;Sect;P
I-Amendement,I-Alinea,en,34,612,792,GCDQNG+ArialMT,#000,239,248,130,138,26266,2,P,Document;Sect;P
I-Amendement,I-Alinea,vigueur,34,612,792,GCDQNG+ArialMT,#000,250,277,130,138,26266,2,P,Document;Sect;P
I-Amendement,I-Alinea,le,34,612,792,GCDQNG+ArialMT,#000,279,285,130,138,26266,2,P,Document;Sect;P
I-Amendement,I-Alinea,2010-06-03),34,612,792,GCDQNG+ArialMT,#000,287,331,130,138,26266,2,P,Document;Sect;P
O,B-Article,3.6,34,612,792,QZBYXM+Arial-BoldMT,#000,72,87,159,170,26295,3,H2,Document;Sect;H2
O,I-Article,Certificat,34,612,792,QZBYXM+Arial-BoldMT,#000,126,174,159,170,26295,4,Span,Document;Sect;H2;Span
O,I-Article,d'autorisation,34,612,792,QZBYXM+Arial-BoldMT,#000,177,249,159,170,26295,4,Span,Document;Sect;H2;Span
O,B-Article,3.6.1,34,612,792,GCDQNG+ArialMT,#000,72,97,183,194,26319,6,H3,Document;Sect;H3
O,I-Article,Nécessité,34,612,792,QZBYXM+Arial-BoldMT,#000,126,177,183,194,26319,6,H3,Document;Sect;H3
O,I-Article,du,34,612,792,QZBYXM+Arial-BoldMT,#000,179,193,183,194,26319,6,H3,Document;Sect;H3
O,I-Article,certificat,34,612,792,QZBYXM+Arial-BoldMT,#000,196,241,183,194,26319,6,H3,Document;Sect;H3
O,I-Article,d'autorisation,34,612,792,QZBYXM+Arial-BoldMT,#000,243,314,183,194,26319,6,H3,Document;Sect;H3
B-Amendement,B-Alinea,"(modifié,",34,612,792,GCDQNG+ArialMT,#000,72,103,200,209,26336,7,P,Document;Sect;P
I-Amendement,I-Alinea,règlement,34,612,792,GCDQNG+ArialMT,#000,105,141,200,209,26336,7,P,Document;Sect;P
I-Amendement,I-Alinea,numéro,34,612,792,GCDQNG+ArialMT,#000,143,170,200,209,26336,7,P,Document;Sect;P
I-Amendement,I-Alinea,"2010-U51-1,",34,612,792,GCDQNG+ArialMT,#000,172,216,200,209,26336,7,P,Document;Sect;P
I-Amendement,I-Alinea,entré,34,612,792,GCDQNG+ArialMT,#000,219,237,200,209,26336,7,P,Document;Sect;P
I-Amendement,I-Alinea,en,34,612,792,GCDQNG+ArialMT,#000,239,248,200,209,26336,7,P,Document;Sect;P
I-Amendement,I-Alinea,vigueur,34,612,792,GCDQNG+ArialMT,#000,250,277,200,209,26336,7,P,Document;Sect;P
I-Amendement,I-Alinea,le,34,612,792,GCDQNG+ArialMT,#000,279,285,200,209,26336,7,P,Document;Sect;P
I-Amendement,I-Alinea,2010-06-03),34,612,792,GCDQNG+ArialMT,#000,287,331,200,209,26336,7,P,Document;Sect;P
B-Amendement,I-Alinea,"(modifié,",34,612,792,GCDQNG+ArialMT,#000,72,103,210,218,26346,8,P,Document;Sect;P
I-Amendement,I-Alinea,règlement,34,612,792,GCDQNG+ArialMT,#000,105,141,210,218,26346,8,P,Document;Sect;P
I-Amendement,I-Alinea,numéro,34,612,792,GCDQNG+ArialMT,#000,143,170,210,218,26346,8,P,Document;Sect;P
I-Amendement,I-Alinea,"2011-U51-2,",34,612,792,GCDQNG+ArialMT,#000,172,216,210,218,26346,8,P,Document;Sect;P
I-Amendement,I-Alinea,entré,34,612,792,GCDQNG+ArialMT,#000,219,237,210,218,26346,8,P,Document;Sect;P
I-Amendement,I-Alinea,en,34,612,792,GCDQNG+ArialMT,#000,239,248,210,218,26346,8,P,Document;Sect;P
I-Amendement,I-Alinea,vigueur,34,612,792,GCDQNG+ArialMT,#000,250,277,210,218,26346,8,P,Document;Sect;P
I-Amendement,I-Alinea,le,34,612,792,GCDQNG+ArialMT,#000,279,285,210,218,26346,8,P,Document;Sect;P
I-Amendement,I-Alinea,2011-05-26),34,612,792,GCDQNG+ArialMT,#000,287,331,210,218,26346,8,P,Document;Sect;P
B-Amendement,I-Alinea,"(modifié,",34,612,792,GCDQNG+ArialMT,#000,72,103,219,227,26355,9,P,Document;Sect;P
I-Amendement,I-Alinea,règlement,34,612,792,GCDQNG+ArialMT,#000,105,141,219,227,26355,9,P,Document;Sect;P
I-Amendement,I-Alinea,numéro,34,612,792,GCDQNG+ArialMT,#000,143,170,219,227,26355,9,P,Document;Sect;P
I-Amendement,I-Alinea,"2012-U51-4,",34,612,792,GCDQNG+ArialMT,#000,172,216,219,227,26355,9,P,Document;Sect;P
I-Amendement,I-Alinea,entré,34,612,792,GCDQNG+ArialMT,#000,219,237,219,227,26355,9,P,Document;Sect;P
I-Amendement,I-Alinea,en,34,612,792,GCDQNG+ArialMT,#000,239,248,219,227,26355,9,P,Document;Sect;P
I-Amendement,I-Alinea,vigueur,34,612,792,GCDQNG+ArialMT,#000,250,277,219,227,26355,9,P,Document;Sect;P
I-Amendement,I-Alinea,le,34,612,792,GCDQNG+ArialMT,#000,279,285,219,227,26355,9,P,Document;Sect;P
I-Amendement,I-Alinea,2012-07-25),34,612,792,GCDQNG+ArialMT,#000,287,331,219,227,26355,9,P,Document;Sect;P
B-Amendement,I-Alinea,"(modifié,",34,612,792,GCDQNG+ArialMT,#000,72,103,228,236,26364,10,P,Document;Sect;P
I-Amendement,I-Alinea,règlement,34,612,792,GCDQNG+ArialMT,#000,105,141,228,236,26364,10,P,Document;Sect;P
I-Amendement,I-Alinea,numéro,34,612,792,GCDQNG+ArialMT,#000,143,170,228,236,26364,10,P,Document;Sect;P
I-Amendement,I-Alinea,"2013-U51-6,",34,612,792,GCDQNG+ArialMT,#000,172,216,228,236,26364,10,P,Document;Sect;P
I-Amendement,I-Alinea,entré,34,612,792,GCDQNG+ArialMT,#000,219,237,228,236,26364,10,P,Document;Sect;P
I-Amendement,I-Alinea,en,34,612,792,GCDQNG+ArialMT,#000,239,248,228,236,26364,10,P,Document;Sect;P
I-Amendement,I-Alinea,vigueur,34,612,792,GCDQNG+ArialMT,#000,250,277,228,236,26364,10,P,Document;Sect;P
I-Amendement,I-Alinea,le,34,612,792,GCDQNG+ArialMT,#000,279,285,228,236,26364,10,P,Document;Sect;P
I-Amendement,I-Alinea,2013-09-17),34,612,792,GCDQNG+ArialMT,#000,287,331,228,236,26364,10,P,Document;Sect;P
B-Amendement,I-Alinea,"(modifié,",34,612,792,GCDQNG+ArialMT,#000,72,103,237,245,26373,11,P,Document;Sect;P
I-Amendement,I-Alinea,règlement,34,612,792,GCDQNG+ArialMT,#000,105,141,237,245,26373,11,P,Document;Sect;P
I-Amendement,I-Alinea,numéro,34,612,792,GCDQNG+ArialMT,#000,143,170,237,245,26373,11,P,Document;Sect;P
I-Amendement,I-Alinea,"2013-U51-8,",34,612,792,GCDQNG+ArialMT,#000,172,216,237,245,26373,11,P,Document;Sect;P
I-Amendement,I-Alinea,entré,34,612,792,GCDQNG+ArialMT,#000,219,237,237,245,26373,11,P,Document;Sect;P
I-Amendement,I-Alinea,en,34,612,792,GCDQNG+ArialMT,#000,239,248,237,245,26373,11,P,Document;Sect;P
I-Amendement,I-Alinea,vigueur,34,612,792,GCDQNG+ArialMT,#000,250,277,237,245,26373,11,P,Document;Sect;P
I-Amendement,I-Alinea,le,34,612,792,GCDQNG+ArialMT,#000,279,285,237,245,26373,11,P,Document;Sect;P
I-Amendement,I-Alinea,2017-08-30),34,612,792,GCDQNG+ArialMT,#000,287,331,237,245,26373,11,P,Document;Sect;P
B-Amendement,I-Alinea,"(modifié,",34,612,792,GCDQNG+ArialMT,#000,72,103,247,255,26383,12,P,Document;Sect;P
I-Amendement,I-Alinea,règlement,34,612,792,GCDQNG+ArialMT,#000,105,141,247,255,26383,12,P,Document;Sect;P
I-Amendement,I-Alinea,numéro,34,612,792,GCDQNG+ArialMT,#000,143,170,247,255,26383,12,P,Document;Sect;P
I-Amendement,I-Alinea,"2010-U51-12,",34,612,792,GCDQNG+ArialMT,#000,172,221,247,255,26383,12,P,Document;Sect;P
I-Amendement,I-Alinea,entré,34,612,792,GCDQNG+ArialMT,#000,223,241,247,255,26383,12,P,Document;Sect;P
I-Amendement,I-Alinea,en,34,612,792,GCDQNG+ArialMT,#000,244,253,247,255,26383,12,P,Document;Sect;P
I-Amendement,I-Alinea,vigueur,34,612,792,GCDQNG+ArialMT,#000,255,281,247,255,26383,12,P,Document;Sect;P
I-Amendement,I-Alinea,le,34,612,792,GCDQNG+ArialMT,#000,283,290,247,255,26383,12,P,Document;Sect;P
I-Amendement,I-Alinea,2021-09-01),34,612,792,GCDQNG+ArialMT,#000,292,335,247,255,26383,12,P,Document;Sect;P
B-Amendement,I-Alinea,"(modifié,",34,612,792,GCDQNG+ArialMT,#000,72,103,256,264,26392,13,P,Document;Sect;P
I-Amendement,I-Alinea,règlement,34,612,792,GCDQNG+ArialMT,#000,105,141,256,264,26392,13,P,Document;Sect;P
I-Amendement,I-Alinea,numéro,34,612,792,GCDQNG+ArialMT,#000,143,170,256,264,26392,13,P,Document;Sect;P
I-Amendement,I-Alinea,"2023-U51-13,",34,612,792,GCDQNG+ArialMT,#000,172,221,256,264,26392,13,P,Document;Sect;P
I-Amendement,I-Alinea,entré,34,612,792,GCDQNG+ArialMT,#000,223,241,256,264,26392,13,P,Document;Sect;P
I-Amendement,I-Alinea,en,34,612,792,GCDQNG+ArialMT,#000,244,253,256,264,26392,13,P,Document;Sect;P
I-Amendement,I-Alinea,vigueur,34,612,792,GCDQNG+ArialMT,#000,255,281,256,264,26392,13,P,Document;Sect;P
I-Amendement,I-Alinea,le,34,612,792,GCDQNG+ArialMT,#000,283,290,256,264,26392,13,P,Document;Sect;P
I-Amendement,I-Alinea,2023-06-14),34,612,792,GCDQNG+ArialMT,#000,292,335,256,264,26392,13,P,Document;Sect;P
O,B-Alinea,Un,34,612,792,GCDQNG+ArialMT,#000,126,140,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,certificat,34,612,792,GCDQNG+ArialMT,#000,147,188,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,d'autorisation,34,612,792,GCDQNG+ArialMT,#000,195,260,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,est,34,612,792,GCDQNG+ArialMT,#000,267,282,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,requis,34,612,792,GCDQNG+ArialMT,#000,288,318,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,aux,34,612,792,GCDQNG+ArialMT,#000,325,343,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,fins,34,612,792,GCDQNG+ArialMT,#000,350,367,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,suivantes,34,612,792,GCDQNG+ArialMT,#000,374,421,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,à,34,612,792,GCDQNG+ArialMT,#000,427,434,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,moins,34,612,792,GCDQNG+ArialMT,#000,440,470,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,d'être,34,612,792,GCDQNG+ArialMT,#000,477,504,275,286,26411,15,P,Document;Sect;P
O,I-Alinea,autorisé,34,612,792,GCDQNG+ArialMT,#000,126,165,288,299,26424,15,P,Document;Sect;P
O,I-Alinea,par,34,612,792,GCDQNG+ArialMT,#000,168,184,288,299,26424,15,P,Document;Sect;P
O,I-Alinea,un,34,612,792,GCDQNG+ArialMT,#000,187,200,288,299,26424,15,P,Document;Sect;P
O,I-Alinea,permis,34,612,792,GCDQNG+ArialMT,#000,203,236,288,299,26424,15,P,Document;Sect;P
O,I-Alinea,de,34,612,792,GCDQNG+ArialMT,#000,239,251,288,299,26424,15,P,Document;Sect;P
O,I-Alinea,construction,34,612,792,GCDQNG+ArialMT,#000,254,313,288,299,26424,15,P,Document;Sect;P
O,I-Alinea,:,34,612,792,GCDQNG+ArialMT,#000,316,319,288,299,26424,15,P,Document;Sect;P
O,B-Liste,1),34,612,792,GCDQNG+ArialMT,#000,126,136,309,320,26445,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,Tout,34,612,792,GCDQNG+ArialMT,#000,161,183,309,320,26445,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,déplacement,34,612,792,GCDQNG+ArialMT,#000,186,249,309,320,26445,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,ou,34,612,792,GCDQNG+ArialMT,#000,252,265,309,320,26445,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,démolition,34,612,792,GCDQNG+ArialMT,#000,268,318,309,320,26445,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,de,34,612,792,GCDQNG+ArialMT,#000,321,333,309,320,26445,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,bâtiment,34,612,792,GCDQNG+ArialMT,#000,336,378,309,320,26445,18,LBody,Document;Sect;L;LI;LBody
O,I-Liste,;,34,612,792,GCDQNG+ArialMT,#000,381,385,309,320,26445,18,LBody,Document;Sect;L;LI;LBody
O,B-Liste,2),34,612,792,GCDQNG+ArialMT,#000,126,136,331,342,26467,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,Toute,34,612,792,GCDQNG+ArialMT,#000,161,189,331,342,26467,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,"réparation,",34,612,792,GCDQNG+ArialMT,#000,195,248,331,342,26467,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,rénovation,34,612,792,GCDQNG+ArialMT,#000,254,305,331,342,26467,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,ou,34,612,792,GCDQNG+ArialMT,#000,311,323,331,342,26467,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,construction,34,612,792,GCDQNG+ArialMT,#000,329,388,331,342,26467,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,d'un,34,612,792,GCDQNG+ArialMT,#000,394,414,331,342,26467,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,bâtiment,34,612,792,GCDQNG+ArialMT,#000,420,462,331,342,26467,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,dont,34,612,792,GCDQNG+ArialMT,#000,468,490,331,342,26467,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,le,34,612,792,GCDQNG+ArialMT,#000,496,504,331,342,26467,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,coût,34,612,792,GCDQNG+ArialMT,#000,162,183,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,est,34,612,792,GCDQNG+ArialMT,#000,186,201,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,de,34,612,792,GCDQNG+ArialMT,#000,204,216,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,20,34,612,792,GCDQNG+ArialMT,#000,220,232,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,000,34,612,792,GCDQNG+ArialMT,#000,235,254,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,$,34,612,792,GCDQNG+ArialMT,#000,257,263,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,et,34,612,792,GCDQNG+ArialMT,#000,267,276,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,"plus,",34,612,792,GCDQNG+ArialMT,#000,279,302,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,y,34,612,792,GCDQNG+ArialMT,#000,306,311,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,compris,34,612,792,GCDQNG+ArialMT,#000,315,353,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,les,34,612,792,GCDQNG+ArialMT,#000,357,371,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,menus,34,612,792,GCDQNG+ArialMT,#000,374,407,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,travaux,34,612,792,GCDQNG+ArialMT,#000,411,447,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,(voir,34,612,792,GCDQNG+ArialMT,#000,450,471,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,article,34,612,792,GCDQNG+ArialMT,#000,475,504,344,355,26480,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,3.6.4),34,612,792,GCDQNG+ArialMT,#000,162,190,356,367,26492,22,LBody,Document;Sect;L;LI;LBody
O,I-Liste,;,34,612,792,GCDQNG+ArialMT,#000,193,196,356,367,26492,22,LBody,Document;Sect;L;LI;LBody
O,B-Liste,3),34,612,792,GCDQNG+ArialMT,#000,126,136,378,389,26514,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,L'ouverture,34,612,792,GCDQNG+ArialMT,#000,161,216,378,389,26514,26,LBody,Document;Sect;L;LI;LBody
O,I-Liste,d'un,34,612,792,GCDQNG+ArialMT,#000,220,241,378,389,26514,26,LBody,Document;Sect;L;LI;LBody
