sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
B-Titre,B-Titre,RÈGLEMENT,1,612,792,Arial-BoldMT,#000,231,319,386,400,386,1,P,Document;P
I-Titre,I-Titre,419-2015,1,612,792,Arial-BoldMT,#000,322,382,386,400,386,1,P,Document;P
I-Titre,I-Titre,SUR,1,612,792,Arial-BoldMT,#000,183,213,414,429,414,2,P,Document;P
I-Titre,I-Titre,LA,1,612,792,Arial-BoldMT,#000,216,235,414,429,414,2,P,Document;P
I-Titre,I-Titre,DÉMOLITION,1,612,792,Arial-BoldMT,#000,239,327,414,429,414,2,P,Document;P
I-Titre,I-Titre,D’IMMEUBLES,1,612,792,Arial-BoldMT,#000,331,429,414,429,414,2,P,Document;P
O,B-Alinea,Mise,1,612,792,ArialMT,#000,54,79,634,646,634,3,P,Document;P
O,I-Alinea,en,1,612,792,ArialMT,#000,83,96,634,646,634,3,P,Document;P
O,I-Alinea,garde,1,612,792,ArialMT,#000,100,131,634,646,634,3,P,Document;P
O,I-Alinea,Le,1,612,792,ArialMT,#000,135,148,634,646,634,3,P,Document;P
O,I-Alinea,lecteur,1,612,792,ArialMT,#000,152,188,634,646,634,3,P,Document;P
O,I-Alinea,est,1,612,792,ArialMT,#000,191,207,634,646,634,3,P,Document;P
O,I-Alinea,par,1,612,792,ArialMT,#000,211,228,634,646,634,3,P,Document;P
O,I-Alinea,les,1,612,792,ArialMT,#000,232,247,634,646,634,3,P,Document;P
O,I-Alinea,présentes,1,612,792,ArialMT,#000,251,304,634,646,634,3,P,Document;P
O,I-Alinea,avisé,1,612,792,ArialMT,#000,308,335,634,646,634,3,P,Document;P
O,I-Alinea,que,1,612,792,ArialMT,#000,339,359,634,646,634,3,P,Document;P
O,I-Alinea,toute,1,612,792,ArialMT,#000,363,390,634,646,634,3,P,Document;P
O,I-Alinea,erreur,1,612,792,ArialMT,#000,393,425,634,646,634,3,P,Document;P
O,I-Alinea,ou,1,612,792,ArialMT,#000,429,442,634,646,634,3,P,Document;P
O,I-Alinea,omission,1,612,792,ArialMT,#000,446,494,634,646,634,3,P,Document;P
O,I-Alinea,qui,1,612,792,ArialMT,#000,497,513,634,646,634,3,P,Document;P
O,I-Alinea,pourrait,1,612,792,ArialMT,#000,517,558,634,646,634,3,P,Document;P
O,I-Alinea,être,1,612,792,ArialMT,#000,54,75,648,660,648,3,P,Document;P
O,I-Alinea,relevée,1,612,792,ArialMT,#000,79,118,648,660,648,3,P,Document;P
O,I-Alinea,dans,1,612,792,ArialMT,#000,123,149,648,660,648,3,P,Document;P
O,I-Alinea,le,1,612,792,ArialMT,#000,153,162,648,660,648,3,P,Document;P
O,I-Alinea,texte,1,612,792,ArialMT,#000,166,192,648,660,648,3,P,Document;P
O,I-Alinea,ci-après,1,612,792,ArialMT,#000,197,240,648,660,648,3,P,Document;P
O,I-Alinea,n'a,1,612,792,ArialMT,#000,244,260,648,660,648,3,P,Document;P
O,I-Alinea,pas,1,612,792,ArialMT,#000,264,283,648,660,648,3,P,Document;P
O,I-Alinea,pour,1,612,792,ArialMT,#000,287,311,648,660,648,3,P,Document;P
O,I-Alinea,effet,1,612,792,ArialMT,#000,316,339,648,660,648,3,P,Document;P
O,I-Alinea,de,1,612,792,ArialMT,#000,343,357,648,660,648,3,P,Document;P
O,I-Alinea,diminuer,1,612,792,ArialMT,#000,361,407,648,660,648,3,P,Document;P
O,I-Alinea,le,1,612,792,ArialMT,#000,411,420,648,660,648,3,P,Document;P
O,I-Alinea,caractère,1,612,792,ArialMT,#000,425,475,648,660,648,3,P,Document;P
O,I-Alinea,exécutoire,1,612,792,ArialMT,#000,479,534,648,660,648,3,P,Document;P
O,I-Alinea,des,1,612,792,ArialMT,#000,539,558,648,660,648,3,P,Document;P
O,I-Alinea,règlements,1,612,792,ArialMT,#000,54,113,662,674,662,3,P,Document;P
O,I-Alinea,et,1,612,792,ArialMT,#000,118,128,662,674,662,3,P,Document;P
O,I-Alinea,"amendements,",1,612,792,ArialMT,#000,133,213,662,674,662,3,P,Document;P
O,I-Alinea,tels,1,612,792,ArialMT,#000,218,236,662,674,662,3,P,Document;P
O,I-Alinea,que,1,612,792,ArialMT,#000,241,261,662,674,662,3,P,Document;P
O,I-Alinea,sanctionnés,1,612,792,ArialMT,#000,266,330,662,674,662,3,P,Document;P
O,I-Alinea,dans,1,612,792,ArialMT,#000,335,361,662,674,662,3,P,Document;P
O,I-Alinea,leur,1,612,792,ArialMT,#000,366,386,662,674,662,3,P,Document;P
O,I-Alinea,version,1,612,792,ArialMT,#000,391,430,662,674,662,3,P,Document;P
O,I-Alinea,originale,1,612,792,ArialMT,#000,435,480,662,674,662,3,P,Document;P
O,I-Alinea,disponible,1,612,792,ArialMT,#000,485,539,662,674,662,3,P,Document;P
O,I-Alinea,au,1,612,792,ArialMT,#000,544,558,662,674,662,3,P,Document;P
O,I-Alinea,Service,1,612,792,ArialMT,#000,54,94,676,688,676,3,P,Document;P
O,I-Alinea,du,1,612,792,ArialMT,#000,98,111,676,688,676,3,P,Document;P
O,I-Alinea,greffe.,1,612,792,ArialMT,#000,115,149,676,688,676,3,P,Document;P
O,I-Alinea,Pour,1,612,792,ArialMT,#000,153,178,676,688,676,3,P,Document;P
O,I-Alinea,vérifier,1,612,792,ArialMT,#000,182,218,676,688,676,3,P,Document;P
O,I-Alinea,les,1,612,792,ArialMT,#000,222,237,676,688,676,3,P,Document;P
O,I-Alinea,dispositions,1,612,792,ArialMT,#000,241,304,676,688,676,3,P,Document;P
O,I-Alinea,"applicables,",1,612,792,ArialMT,#000,307,371,676,688,676,3,P,Document;P
O,I-Alinea,le,1,612,792,ArialMT,#000,375,384,676,688,676,3,P,Document;P
O,I-Alinea,lecteur,1,612,792,ArialMT,#000,388,424,676,688,676,3,P,Document;P
O,I-Alinea,pourra,1,612,792,ArialMT,#000,428,462,676,688,676,3,P,Document;P
O,I-Alinea,consulter,1,612,792,ArialMT,#000,466,515,676,688,676,3,P,Document;P
O,I-Alinea,le,1,612,792,ArialMT,#000,519,528,676,688,676,3,P,Document;P
O,I-Alinea,texte,1,612,792,ArialMT,#000,532,558,676,688,676,3,P,Document;P
O,I-Alinea,officiel,1,612,792,ArialMT,#000,54,88,690,702,690,3,P,Document;P
O,I-Alinea,au,1,612,792,ArialMT,#000,91,105,690,702,690,3,P,Document;P
O,I-Alinea,Service,1,612,792,ArialMT,#000,108,148,690,702,690,3,P,Document;P
O,I-Alinea,du,1,612,792,ArialMT,#000,151,165,690,702,690,3,P,Document;P
O,I-Alinea,greffe,1,612,792,ArialMT,#000,168,199,690,702,690,3,P,Document;P
O,I-Alinea,de,1,612,792,ArialMT,#000,202,215,690,702,690,3,P,Document;P
O,I-Alinea,la,1,612,792,ArialMT,#000,219,228,690,702,690,3,P,Document;P
O,I-Alinea,ville,1,612,792,ArialMT,#000,231,252,690,702,690,3,P,Document;P
O,I-Alinea,de,1,612,792,ArialMT,#000,255,269,690,702,690,3,P,Document;P
O,I-Alinea,Saint-Sauveur.,1,612,792,ArialMT,#000,272,352,690,702,690,3,P,Document;P
O,B-Alinea,La,1,612,792,ArialMT,#000,54,67,715,727,715,4,P,Document;P
O,I-Alinea,"mention,",1,612,792,ArialMT,#000,71,117,715,727,715,4,P,Document;P
O,I-Alinea,à,1,612,792,ArialMT,#000,120,127,715,727,715,4,P,Document;P
O,I-Alinea,la,1,612,792,ArialMT,#000,130,140,715,727,715,4,P,Document;P
O,I-Alinea,fin,1,612,792,ArialMT,#000,143,156,715,727,715,4,P,Document;P
O,I-Alinea,d’un,1,612,792,ArialMT,#000,159,182,715,727,715,4,P,Document;P
O,I-Alinea,"article,",1,612,792,ArialMT,#000,185,221,715,727,715,4,P,Document;P
O,I-Alinea,d’un,1,612,792,ArialMT,#000,224,247,715,727,715,4,P,Document;P
O,I-Alinea,numéro,1,612,792,ArialMT,#000,250,291,715,727,715,4,P,Document;P
O,I-Alinea,séquentiel,1,612,792,ArialMT,#000,294,349,715,727,715,4,P,Document;P
O,I-Alinea,de,1,612,792,ArialMT,#000,352,366,715,727,715,4,P,Document;P
O,I-Alinea,règlement,1,612,792,ArialMT,#000,369,422,715,727,715,4,P,Document;P
O,I-Alinea,indique,1,612,792,ArialMT,#000,426,465,715,727,715,4,P,Document;P
O,I-Alinea,que,1,612,792,ArialMT,#000,468,488,715,727,715,4,P,Document;P
O,I-Alinea,le,1,612,792,ArialMT,#000,492,501,715,727,715,4,P,Document;P
O,I-Alinea,règlement,1,612,792,ArialMT,#000,504,558,715,727,715,4,P,Document;P
O,I-Alinea,original,1,612,792,ArialMT,#000,54,93,729,741,729,4,P,Document;P
O,I-Alinea,a,1,612,792,ArialMT,#000,99,106,729,741,729,4,P,Document;P
O,I-Alinea,fait,1,612,792,ArialMT,#000,112,128,729,741,729,4,P,Document;P
O,I-Alinea,l’objet,1,612,792,ArialMT,#000,134,165,729,741,729,4,P,Document;P
O,I-Alinea,d'une,1,612,792,ArialMT,#000,171,200,729,741,729,4,P,Document;P
O,I-Alinea,ou,1,612,792,ArialMT,#000,206,220,729,741,729,4,P,Document;P
O,I-Alinea,plusieurs,1,612,792,ArialMT,#000,226,274,729,741,729,4,P,Document;P
O,I-Alinea,modifications,1,612,792,ArialMT,#000,280,350,729,741,729,4,P,Document;P
O,I-Alinea,dont,1,612,792,ArialMT,#000,356,379,729,741,729,4,P,Document;P
O,I-Alinea,la,1,612,792,ArialMT,#000,386,395,729,741,729,4,P,Document;P
O,I-Alinea,référence,1,612,792,ArialMT,#000,401,452,729,741,729,4,P,Document;P
O,I-Alinea,est,1,612,792,ArialMT,#000,458,474,729,741,729,4,P,Document;P
O,I-Alinea,alors,1,612,792,ArialMT,#000,480,506,729,741,729,4,P,Document;P
O,I-Alinea,précisée,1,612,792,ArialMT,#000,512,557,729,741,729,4,P,Document;P
O,I-Alinea,.,1,612,792,ArialMT,#000,135,138,743,755,743,4,P,Document;P
O,B-Alinea,"(règlement,",1,612,792,Arial-BoldMT,#000,54,103,745,754,745,4,P,Document;P
O,I-Alinea,article),1,612,792,Arial-BoldMT,#000,105,135,745,754,745,4,P,Document;P
B-Titre,B-Tete,Règlement,2,612,792,Arial-BoldMT,#000,405,477,37,51,829,,Artifact,
I-Titre,I-Tete,419-2015,2,612,792,Arial-BoldMT,#000,481,540,37,51,829,,Artifact,
I-Titre,I-Tete,sur,2,612,792,ArialMT,#000,382,399,53,65,845,,Artifact,
I-Titre,I-Tete,la,2,612,792,ArialMT,#000,402,411,53,65,845,,Artifact,
I-Titre,I-Tete,démolition,2,612,792,ArialMT,#000,415,469,53,65,845,,Artifact,
I-Titre,I-Tete,d’immeubles,2,612,792,ArialMT,#000,473,540,53,65,845,,Artifact,
O,I-Tete,Codification,2,612,792,Arial-ItalicMT,#000,382,429,86,95,878,,Artifact,
O,I-Tete,administrative,2,612,792,Arial-ItalicMT,#000,431,487,86,95,878,,Artifact,
O,I-Tete,:,2,612,792,Arial-ItalicMT,#000,489,492,86,95,878,,Artifact,
O,I-Tete,2023-05-25,2,612,792,Arial-ItalicMT,#000,494,540,86,95,878,,Artifact,
O,B-Titre,Amendements,2,612,792,Arial-BoldMT,#000,72,162,120,133,912,0,P,Document;P
O,I-Titre,inclus,2,612,792,Arial-BoldMT,#000,165,203,120,133,912,0,P,Document;P
O,I-Titre,dans,2,612,792,Arial-BoldMT,#000,206,237,120,133,912,0,P,Document;P
O,I-Titre,ce,2,612,792,Arial-BoldMT,#000,240,255,120,133,912,0,P,Document;P
O,I-Titre,document,2,612,792,Arial-BoldMT,#000,258,320,120,133,912,0,P,Document;P
O,I-Titre,(mise,2,612,792,Arial-BoldMT,#000,324,358,120,133,912,0,P,Document;P
O,I-Titre,à,2,612,792,Arial-BoldMT,#000,361,369,120,133,912,0,P,Document;P
O,I-Titre,jour,2,612,792,Arial-BoldMT,#000,372,397,120,133,912,0,P,Document;P
O,I-Titre,au,2,612,792,Arial-BoldMT,#000,400,416,120,133,912,0,P,Document;P
O,I-Titre,25,2,612,792,Arial-BoldMT,#000,419,434,120,133,912,0,P,Document;P
O,I-Titre,mai,2,612,792,Arial-BoldMT,#000,437,460,120,133,912,0,P,Document;P
O,I-Titre,2023),2,612,792,Arial-BoldMT,#000,463,497,120,133,912,0,P,Document;P
O,I-Titre,:,2,612,792,Arial-BoldMT,#000,500,505,120,133,912,0,P,Document;P
O,B-Liste,•,2,612,792,SymbolMT,#000,72,78,148,160,940,1,P,Document;L;LI;LBody
O,I-Liste,"419-A-01-2016,",2,612,792,ArialMT,#000,81,163,148,160,940,1,P,Document;L;LI;LBody
O,I-Liste,adopté,2,612,792,ArialMT,#000,166,203,148,160,940,1,P,Document;L;LI;LBody
O,I-Liste,le,2,612,792,ArialMT,#000,206,215,148,160,940,1,P,Document;L;LI;LBody
O,I-Liste,18,2,612,792,ArialMT,#000,218,231,148,160,940,1,P,Document;L;LI;LBody
O,I-Liste,janvier,2,612,792,ArialMT,#000,234,269,148,160,940,1,P,Document;L;LI;LBody
O,I-Liste,2016,2,612,792,ArialMT,#000,272,299,148,160,940,1,P,Document;L;LI;LBody
O,I-Liste,et,2,612,792,ArialMT,#000,302,312,148,160,940,1,P,Document;L;LI;LBody
O,I-Liste,entré,2,612,792,ArialMT,#000,315,342,148,160,940,1,P,Document;L;LI;LBody
O,I-Liste,en,2,612,792,ArialMT,#000,345,358,148,160,940,1,P,Document;L;LI;LBody
O,I-Liste,vigueur,2,612,792,ArialMT,#000,361,400,148,160,940,1,P,Document;L;LI;LBody
