sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,B-Tete,Dispositions,29,612,792,QZBYXM+Arial-BoldMT,#000,390,456,39,50,22215,,Artifact,
O,I-Tete,administratives,29,612,792,QZBYXM+Arial-BoldMT,#000,459,540,39,50,22215,,Artifact,
O,B-Article,3.4.10.1,29,612,792,GCDQNG+ArialMT,#000,108,148,75,86,22251,0,H4,Document;Sect;H4
O,I-Article,Dépôt,29,612,792,QZBYXM+Arial-BoldMT,#000,162,193,75,86,22251,0,H4,Document;Sect;H4
O,I-Article,pour,29,612,792,QZBYXM+Arial-BoldMT,#000,196,221,75,86,22251,0,H4,Document;Sect;H4
O,I-Article,enregistrement,29,612,792,QZBYXM+Arial-BoldMT,#000,224,303,75,86,22251,0,H4,Document;Sect;H4
O,I-Article,de,29,612,792,QZBYXM+Arial-BoldMT,#000,306,319,75,86,22251,0,H4,Document;Sect;H4
O,I-Article,l'opération,29,612,792,QZBYXM+Arial-BoldMT,#000,322,378,75,86,22251,0,H4,Document;Sect;H4
O,I-Article,cadastrale,29,612,792,QZBYXM+Arial-BoldMT,#000,381,436,75,86,22251,0,H4,Document;Sect;H4
O,B-Alinea,Le,29,612,792,GCDQNG+ArialMT,#000,162,174,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,plan,29,612,792,GCDQNG+ArialMT,#000,179,200,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,de,29,612,792,GCDQNG+ArialMT,#000,205,218,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,l'opération,29,612,792,GCDQNG+ArialMT,#000,223,273,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,cadastrale,29,612,792,GCDQNG+ArialMT,#000,278,329,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,doit,29,612,792,GCDQNG+ArialMT,#000,334,352,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,être,29,612,792,GCDQNG+ArialMT,#000,357,376,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,déposé,29,612,792,GCDQNG+ArialMT,#000,381,417,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,pour,29,612,792,GCDQNG+ArialMT,#000,422,444,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,enregistrement,29,612,792,GCDQNG+ArialMT,#000,449,523,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,au,29,612,792,GCDQNG+ArialMT,#000,528,540,90,102,22266,1,P,Document;Sect;P
O,I-Alinea,ministère,29,612,792,GCDQNG+ArialMT,#000,162,207,103,114,22279,1,P,Document;Sect;P
O,I-Alinea,des,29,612,792,GCDQNG+ArialMT,#000,210,228,103,114,22279,1,P,Document;Sect;P
O,I-Alinea,Ressources,29,612,792,GCDQNG+ArialMT,#000,231,289,103,114,22279,1,P,Document;Sect;P
O,I-Alinea,naturelles,29,612,792,GCDQNG+ArialMT,#000,293,340,103,114,22279,1,P,Document;Sect;P
O,I-Alinea,et,29,612,792,GCDQNG+ArialMT,#000,344,353,103,114,22279,1,P,Document;Sect;P
O,I-Alinea,de,29,612,792,GCDQNG+ArialMT,#000,356,368,103,114,22279,1,P,Document;Sect;P
O,I-Alinea,la,29,612,792,GCDQNG+ArialMT,#000,372,380,103,114,22279,1,P,Document;Sect;P
