sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,B-TOC,14.1,4,612,1008,BCDKEE+ArialNarrow,#444,113,128,115,124,3139,0,Span,H1;Link;Span
O,I-TOC,Périmètre,4,612,1008,BCDNEE+ArialNarrow,#444,146,178,115,124,3139,0,Span,H1;Link;Span
O,I-TOC,d’urbanisation.................................................................................................................................,4,612,1008,BCDNEE+ArialNarrow,#444,180,490,115,124,3139,0,Span,H1;Link;Span
O,I-TOC,42,4,612,1008,BCDKEE+ArialNarrow,#444,490,498,115,124,3139,0,Span,H1;Link;Span
O,I-TOC,14.2,4,612,1008,BCDKEE+ArialNarrow,#444,113,128,132,141,3156,2,Span,H1;Link;Span
O,I-TOC,À,4,612,1008,BCDNEE+ArialNarrow,#444,146,151,132,141,3156,2,Span,H1;Link;Span
O,I-TOC,l’intérieur,4,612,1008,BCDNEE+ArialNarrow,#444,153,183,132,141,3156,2,Span,H1;Link;Span
O,I-TOC,du,4,612,1008,BCDNEE+ArialNarrow,#444,186,194,132,141,3156,2,Span,H1;Link;Span
O,I-TOC,périmètre,4,612,1008,BCDNEE+ArialNarrow,#444,196,227,132,141,3156,2,Span,H1;Link;Span
O,I-TOC,urbain,4,612,1008,BCDNEE+ArialNarrow,#444,229,249,132,141,3156,2,Span,H1;Link;Span
O,I-TOC,.....................................................................................................................,4,612,1008,BCDKEE+ArialNarrow,#444,251,490,132,141,3156,2,Span,H1;Link;Span
O,I-TOC,42,4,612,1008,BCDKEE+ArialNarrow,#444,490,498,132,141,3156,2,Span,H1;Link;Span
O,I-TOC,14.3,4,612,1008,BCDKEE+ArialNarrow,#444,113,128,148,157,3172,4,Span,H1;Link;Span
O,I-TOC,Hors,4,612,1008,BCDKEE+ArialNarrow,#444,146,162,148,157,3172,4,Span,H1;Link;Span
O,I-TOC,du,4,612,1008,BCDKEE+ArialNarrow,#444,164,172,148,157,3172,4,Span,H1;Link;Span
O,I-TOC,périmètre,4,612,1008,BCDKEE+ArialNarrow,#444,174,205,148,157,3172,4,Span,H1;Link;Span
O,I-TOC,urbain,4,612,1008,BCDKEE+ArialNarrow,#444,207,228,148,157,3172,4,Span,H1;Link;Span
O,I-TOC,................................................................................................................................,4,612,1008,BCDKEE+ArialNarrow,#444,229,490,148,157,3172,4,Span,H1;Link;Span
O,I-TOC,42,4,612,1008,BCDKEE+ArialNarrow,#444,490,498,148,157,3172,4,Span,H1;Link;Span
O,I-TOC,15,4,612,1008,BCDKEE+ArialNarrow,#444,113,122,165,174,3189,6,Span,H1;Link;Span
O,I-TOC,Compatibilité,4,612,1008,BCDKEE+ArialNarrow,#444,133,176,165,174,3189,6,Span,H1;Link;Span
O,I-TOC,des,4,612,1008,BCDKEE+ArialNarrow,#444,178,190,165,174,3189,6,Span,H1;Link;Span
O,I-TOC,usages,4,612,1008,BCDKEE+ArialNarrow,#444,192,216,165,174,3189,6,Span,H1;Link;Span
O,I-TOC,......................................................................................................................................,4,612,1008,BCDKEE+ArialNarrow,#444,216,490,165,174,3189,6,Span,H1;Link;Span
O,I-TOC,46,4,612,1008,BCDKEE+ArialNarrow,#444,490,498,165,174,3189,6,Span,H1;Link;Span
O,I-TOC,16,4,612,1008,BCDKEE+ArialNarrow,#444,113,122,182,191,3206,8,Span,H1;Link;Span
O,I-TOC,Planification,4,612,1008,BCDKEE+ArialNarrow,#444,133,173,182,191,3206,8,Span,H1;Link;Span
O,I-TOC,sectorielle,4,612,1008,BCDKEE+ArialNarrow,#444,175,209,182,191,3206,8,Span,H1;Link;Span
O,I-TOC,(PPU),4,612,1008,BCDKEE+ArialNarrow,#444,211,231,182,191,3206,8,Span,H1;Link;Span
O,I-TOC,..............................................................................................................................,4,612,1008,BCDKEE+ArialNarrow,#444,233,490,182,191,3206,8,Span,H1;Link;Span
O,I-TOC,47,4,612,1008,BCDKEE+ArialNarrow,#444,490,498,182,191,3206,8,Span,H1;Link;Span
O,I-TOC,16.1,4,612,1008,BCDKEE+ArialNarrow,#444,113,128,199,208,3223,10,Span,H1;Link;Span
O,I-TOC,Secteurs,4,612,1008,BCDNEE+ArialNarrow,#444,146,176,199,208,3223,10,Span,H1;Link;Span
O,I-TOC,d’intervention,4,612,1008,BCDNEE+ArialNarrow,#444,178,222,199,208,3223,10,Span,H1;Link;Span
O,I-TOC,...................................................................................................................................,4,612,1008,BCDKEE+ArialNarrow,#444,222,490,199,208,3223,10,Span,H1;Link;Span
O,I-TOC,47,4,612,1008,BCDKEE+ArialNarrow,#444,490,498,199,208,3223,10,Span,H1;Link;Span
O,I-TOC,16.2,4,612,1008,BCDKEE+ArialNarrow,#444,113,128,216,225,3240,12,Span,H1;Link;Span
O,I-TOC,Centre-Ville,4,612,1008,BCDKEE+ArialNarrow,#444,146,185,216,225,3240,12,Span,H1;Link;Span
O,I-TOC,(parc,4,612,1008,BCDKEE+ArialNarrow,#444,187,204,216,225,3240,12,Span,H1;Link;Span
O,I-TOC,CHG,4,612,1008,BCDKEE+ArialNarrow,#444,206,222,216,225,3240,12,Span,H1;Link;Span
O,I-TOC,et,4,612,1008,BCDKEE+ArialNarrow,#444,224,230,216,225,3240,12,Span,H1;Link;Span
O,I-TOC,rue,4,612,1008,BCDKEE+ArialNarrow,#444,232,243,216,225,3240,12,Span,H1;Link;Span
O,I-TOC,Valiquette),4,612,1008,BCDKEE+ArialNarrow,#444,245,280,216,225,3240,12,Span,H1;Link;Span
O,I-TOC,......................................................................................................,4,612,1008,BCDKEE+ArialNarrow,#444,282,490,216,225,3240,12,Span,H1;Link;Span
O,I-TOC,49,4,612,1008,BCDKEE+ArialNarrow,#444,490,498,216,225,3240,12,Span,H1;Link;Span
O,I-TOC,16.3,4,612,1008,BCDKEE+ArialNarrow,#444,113,128,233,242,3257,14,Span,H1;Link;Span
O,I-TOC,Plateau,4,612,1008,BCDKEE+ArialNarrow,#444,146,171,233,242,3257,14,Span,H1;Link;Span
O,I-TOC,Morin,4,612,1008,BCDKEE+ArialNarrow,#444,173,192,233,242,3257,14,Span,H1;Link;Span
O,I-TOC,.................................................................................................................................................,4,612,1008,BCDKEE+ArialNarrow,#444,194,490,233,242,3257,14,Span,H1;Link;Span
O,I-TOC,49,4,612,1008,BCDKEE+ArialNarrow,#444,490,498,233,242,3257,14,Span,H1;Link;Span
O,I-TOC,16.4,4,612,1008,BCDKEE+ArialNarrow,#444,113,128,250,259,3274,16,Span,H1;Link;Span
O,I-TOC,Boulevard,4,612,1008,BCDKEE+ArialNarrow,#444,146,180,250,259,3274,16,Span,H1;Link;Span
O,I-TOC,"Sainte-Adèle,",4,612,1008,BCDKEE+ArialNarrow,#444,182,226,250,259,3274,16,Span,H1;Link;Span
O,I-TOC,Nord,4,612,1008,BCDKEE+ArialNarrow,#444,228,244,250,259,3274,16,Span,H1;Link;Span
O,I-TOC,et,4,612,1008,BCDKEE+ArialNarrow,#444,246,252,250,259,3274,16,Span,H1;Link;Span
O,I-TOC,Sud,4,612,1008,BCDKEE+ArialNarrow,#444,254,267,250,259,3274,16,Span,H1;Link;Span
