sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
B-Titre,B-Titre,Règlement,1,612,792,QZBYXM+Arial-BoldMT,#000,135,217,369,385,369,7,P,Document;Sect;P
I-Titre,I-Titre,sur,1,612,792,QZBYXM+Arial-BoldMT,#000,226,251,369,385,369,7,P,Document;Sect;P
I-Titre,I-Titre,l'application,1,612,792,QZBYXM+Arial-BoldMT,#000,260,353,369,385,369,7,P,Document;Sect;P
I-Titre,I-Titre,et,1,612,792,QZBYXM+Arial-BoldMT,#000,362,376,369,385,369,7,P,Document;Sect;P
I-Titre,I-Titre,l'administration,1,612,792,QZBYXM+Arial-BoldMT,#000,385,504,369,385,369,7,P,Document;Sect;P
I-Titre,I-Titre,des,1,612,792,QZBYXM+Arial-BoldMT,#000,135,163,388,404,388,7,P,Document;Sect;P
I-Titre,I-Titre,règlements,1,612,792,QZBYXM+Arial-BoldMT,#000,167,253,388,404,388,7,P,Document;Sect;P
I-Titre,I-Titre,d'urbanisme,1,612,792,QZBYXM+Arial-BoldMT,#000,257,351,388,404,388,7,P,Document;Sect;P
I-Titre,I-Titre,numéro,1,612,792,QZBYXM+Arial-BoldMT,#000,356,415,388,404,388,7,P,Document;Sect;P
I-Titre,I-Titre,2009-U51,1,612,792,QZBYXM+Arial-BoldMT,#000,419,489,388,404,388,7,P,Document;Sect;P
O,B-Titre,Entrée,1,612,792,QZBYXM+Arial-BoldMT,#000,135,185,631,647,631,15,P,Document;Sect;P
O,I-Titre,en,1,612,792,QZBYXM+Arial-BoldMT,#000,189,208,631,647,631,15,P,Document;Sect;P
O,I-Titre,vigueur,1,612,792,QZBYXM+Arial-BoldMT,#000,213,270,631,647,631,15,P,Document;Sect;P
O,I-Titre,:,1,612,792,QZBYXM+Arial-BoldMT,#000,275,280,631,647,631,15,P,Document;Sect;P
O,I-Titre,3,1,612,792,QZBYXM+Arial-BoldMT,#000,285,294,631,647,631,15,P,Document;Sect;P
O,I-Titre,juin,1,612,792,QZBYXM+Arial-BoldMT,#000,298,326,631,647,631,15,P,Document;Sect;P
O,I-Titre,2010,1,612,792,QZBYXM+Arial-BoldMT,#000,331,367,631,647,631,15,P,Document;Sect;P
O,B-Titre,Mise,1,612,792,QZBYXM+Arial-BoldMT,#000,135,171,661,677,661,16,P,Document;Sect;P
O,I-Titre,à,1,612,792,QZBYXM+Arial-BoldMT,#000,175,184,661,677,661,16,P,Document;Sect;P
O,I-Titre,jour,1,612,792,QZBYXM+Arial-BoldMT,#000,189,219,661,677,661,16,P,Document;Sect;P
O,I-Titre,administrative,1,612,792,QZBYXM+Arial-BoldMT,#000,223,332,661,677,661,16,P,Document;Sect;P
O,I-Titre,:,1,612,792,QZBYXM+Arial-BoldMT,#000,336,341,661,677,661,16,P,Document;Sect;P
O,I-Titre,février,1,612,792,QZBYXM+Arial-BoldMT,#000,346,395,661,677,661,16,P,Document;Sect;P
O,I-Titre,2024,1,612,792,QZBYXM+Arial-BoldMT,#000,399,435,661,677,661,16,P,Document;Sect;P
O,B-Chapitre,CHAPITRE,5,612,792,QZBYXM+Arial-BoldMT,#000,108,180,133,147,3301,36,P,Document;Sect;P
O,I-Chapitre,1,5,612,792,QZBYXM+Arial-BoldMT,#000,184,191,133,147,3301,36,P,Document;Sect;P
O,I-Chapitre,DISPOSITIONS,5,612,792,QZBYXM+Arial-BoldMT,#000,234,334,133,147,3301,36,P,Document;Sect;P
O,I-Chapitre,DÉCLARATOIRES,5,612,792,QZBYXM+Arial-BoldMT,#000,338,458,133,147,3301,36,P,Document;Sect;P
O,B-Alinea,Retour,5,612,792,GCDQNG+ArialMT,#000,222,251,174,184,3342,2,Reference,Document;Sect;P;Reference
O,I-Alinea,à,5,612,792,GCDQNG+ArialMT,#000,254,260,174,184,3342,2,Reference,Document;Sect;P;Reference
O,I-Alinea,la,5,612,792,GCDQNG+ArialMT,#000,263,270,174,184,3342,2,Reference,Document;Sect;P;Reference
O,I-Alinea,table,5,612,792,GCDQNG+ArialMT,#000,273,295,174,184,3342,2,Reference,Document;Sect;P;Reference
O,I-Alinea,des,5,612,792,GCDQNG+ArialMT,#000,298,314,174,184,3342,2,Reference,Document;Sect;P;Reference
O,I-Alinea,matières,5,612,792,GCDQNG+ArialMT,#000,317,355,174,184,3342,2,Reference,Document;Sect;P;Reference
O,I-Alinea,des,5,612,792,GCDQNG+ArialMT,#000,358,374,174,184,3342,2,Reference,Document;Sect;P;Reference
O,I-Alinea,règlements,5,612,792,GCDQNG+ArialMT,#000,377,426,174,184,3342,2,Reference,Document;Sect;P;Reference
O,B-TOC,1.1,5,612,792,QZBYXM+Arial-BoldMT,#000,108,123,192,203,3360,6,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,Contexte,5,612,792,QZBYXM+Arial-BoldMT,#000,153,200,192,203,3360,6,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,.......................................................................................................1-1,5,612,792,QZBYXM+Arial-BoldMT,#000,203,540,192,203,3360,6,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,1.2,5,612,792,QZBYXM+Arial-BoldMT,#000,108,123,211,222,3379,10,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,Règlements,5,612,792,QZBYXM+Arial-BoldMT,#000,153,216,211,222,3379,10,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,remplacés,5,612,792,QZBYXM+Arial-BoldMT,#000,219,273,211,222,3379,10,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,................................................................................1-1,5,612,792,QZBYXM+Arial-BoldMT,#000,275,540,211,222,3379,10,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,1.3,5,612,792,QZBYXM+Arial-BoldMT,#000,108,123,229,240,3397,14,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,Entrée,5,612,792,QZBYXM+Arial-BoldMT,#000,153,187,229,240,3397,14,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,en,5,612,792,QZBYXM+Arial-BoldMT,#000,190,203,229,240,3397,14,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,vigueur,5,612,792,QZBYXM+Arial-BoldMT,#000,206,246,229,240,3397,14,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,.........................................................................................1-1,5,612,792,QZBYXM+Arial-BoldMT,#000,246,540,229,240,3397,14,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,1.4,5,612,792,QZBYXM+Arial-BoldMT,#000,108,123,248,259,3416,18,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,Territoire,5,612,792,QZBYXM+Arial-BoldMT,#000,153,201,248,259,3416,18,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,assujetti,5,612,792,QZBYXM+Arial-BoldMT,#000,204,249,248,259,3416,18,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,........................................................................................1-1,5,612,792,QZBYXM+Arial-BoldMT,#000,250,540,248,259,3416,18,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,1.5,5,612,792,QZBYXM+Arial-BoldMT,#000,108,123,267,278,3435,22,Reference,Document;Sect;TOC;TOCI;Reference
O,I-TOC,Personnes,5,612,792,QZBYXM+Arial-BoldMT,#000,153,209,267,278,3435,22,Reference,Document;Sect;TOC;TOCI;Reference
